Sektor_ID,Data,Lat,Lon,NDVI,NDWI,NDMI,dist_to_ditch,manholes_300m,in_basin,WRI
S_380,2023-12-01,51.04,17.21,0.4058,-0.4299,-0.0207,3974.282833083281,0,0,0.31346
S_380,2024-01-01,51.04,17.21,0.2089,-0.2234,0.3967,3974.282833083281,0,0,0.42135
S_380,2024-02-01,51.04,17.21,0.4057,-0.6505,-0.0948,3974.282833083281,0,0,0.28379
S_380,2024-03-01,51.04,17.21,0.2914,-0.2717,0.0004,3974.282833083281,0,0,0.28758
S_380,2024-04-01,51.04,17.21,0.6651,-0.5662,0.1784,3974.282833083281,0,0,0.47089000000000003
S_380,2024-05-01,51.04,17.21,0.6978,-0.6147,0.2486,3974.282833083281,0,0,0.50878
S_380,2024-06-01,51.04,17.21,0.7359,-0.6531,0.329,3974.282833083281,0,0,0.55237
S_380,2024-07-01,51.04,17.21,0.5947,-0.5476,0.0648,3974.282833083281,0,0,0.40432999999999997
S_380,2024-08-01,51.04,17.21,0.6059,-0.5492,0.0649,3974.282833083281,0,0,0.40773000000000004
S_380,2024-09-01,51.04,17.21,0.3505,-0.3442,0.3864,3974.282833083281,0,0,0.45971
S_380,2024-10-01,51.04,17.21,0.4699,-0.4789,-0.048,3974.282833083281,0,0,0.32177
S_380,2024-11-01,51.04,17.21,0.3932,-0.4485,-0.1318,3974.282833083281,0,0,0.26524000000000003
S_380,2024-12-01,51.04,17.21,0.2934,-0.3287,0.0357,3974.282833083281,0,0,0.3023
S_380,2025-01-01,51.04,17.21,0.3815,-0.4631,-0.1172,3974.282833083281,0,0,0.26757
S_380,2025-02-01,51.04,17.21,0.3338,-0.4059,-0.1121,3974.282833083281,0,0,0.25529999999999997
S_380,2025-03-01,51.04,17.21,0.3279,-0.3875,-0.1436,3974.282833083281,0,0,0.24093
S_380,2025-04-01,51.04,17.21,0.7036,-0.5866,0.2382,3974.282833083281,0,0,0.5063599999999999
S_380,2025-05-01,51.04,17.21,0.7121,-0.5961,0.2692,3974.282833083281,0,0,0.5213099999999999
S_380,2025-06-01,51.04,17.21,0.7714,-0.6988,0.3396,3974.282833083281,0,0,0.5672600000000001
S_380,2025-07-01,51.04,17.21,0.5254,-0.5192,0.1832,3974.282833083281,0,0,0.4309
S_380,2025-08-01,51.04,17.21,0.6457,-0.5956,0.1885,3974.282833083281,0,0,0.46911
S_380,2025-09-01,51.04,17.21,0.677,-0.6119,0.1998,3974.282833083281,0,0,0.48302
S_380,2025-10-01,51.04,17.21,0.4129,-0.356,0.1586,3974.282833083281,0,0,0.38731
S_380,2025-11-01,51.04,17.21,0.5243,-0.5558,0.0582,3974.282833083281,0,0,0.38056999999999996
S_380,2025-12-01,51.04,17.21,0.4953,-0.5286,-0.0099,3974.282833083281,0,0,0.34463
S_380,2026-01-01,51.04,17.21,0.3779,-0.4346,0.0852,3974.282833083281,0,0,0.34745000000000004
S_380,2026-02-01,51.04,17.21,0.3393,-0.4345,-0.1338,3974.282833083281,0,0,0.24827
S_380,2026-03-01,51.04,17.21,0.3636,-0.4573,-0.1087,3974.282833083281,0,0,0.2656
S_381,2023-06-01,51.06,17.21,0.607,-0.5708,0.226,2630.657955118508,0,0,0.4725
S_381,2023-07-01,51.06,17.21,0.6521,-0.6115,0.2246,2630.657955118508,0,0,0.48547
S_381,2023-08-01,51.06,17.21,0.6376,-0.5785,0.171,2630.657955118508,0,0,0.45968
S_381,2023-09-01,51.06,17.21,0.6265,-0.5846,0.1655,2630.657955118508,0,0,0.45415
S_381,2023-10-01,51.06,17.21,0.5446,-0.538,0.0579,2630.657955118508,0,0,0.38654
S_381,2023-11-01,51.06,17.21,0.5257,-0.4986,0.1646,2630.657955118508,0,0,0.42355
S_381,2023-12-01,51.06,17.21,0.4139,-0.4429,0.0232,2630.657955118508,0,0,0.33345
S_381,2024-01-01,51.06,17.21,0.1995,-0.2249,0.4449,2630.657955118508,0,0,0.43781000000000003
S_381,2024-02-01,51.06,17.21,0.4086,-0.6551,-0.0936,2630.657955118508,0,0,0.28514
S_381,2024-03-01,51.06,17.21,0.2991,-0.2981,-0.0229,2630.657955118508,0,0,0.28057
S_381,2024-04-01,51.06,17.21,0.5713,-0.5303,0.1467,2630.657955118508,0,0,0.43007000000000006
S_381,2024-05-01,51.06,17.21,0.6022,-0.5606,0.195,2630.657955118508,0,0,0.45866
S_381,2024-06-01,51.06,17.21,0.6143,-0.5724,0.2099,2630.657955118508,0,0,0.46825
S_381,2024-07-01,51.06,17.21,0.5407,-0.5263,0.0694,2630.657955118508,0,0,0.38997000000000004
S_381,2024-08-01,51.06,17.21,0.5552,-0.5294,0.0807,2630.657955118508,0,0,0.39884000000000003
S_381,2024-09-01,51.06,17.21,0.5002,-0.4936,0.1941,2630.657955118508,0,0,0.4277
S_381,2024-10-01,51.06,17.21,0.5165,-0.5281,0.036,2630.657955118508,0,0,0.36934999999999996
S_381,2024-11-01,51.06,17.21,0.4643,-0.4986,0.0182,2630.657955118508,0,0,0.34657000000000004
S_381,2024-12-01,51.06,17.21,0.3542,-0.3811,0.0984,2630.657955118508,0,0,0.34562000000000004
S_381,2025-01-01,51.06,17.21,0.4085,-0.4834,-0.0006,2630.657955118508,0,0,0.32231
S_381,2025-02-01,51.06,17.21,0.3639,-0.4299,-0.0432,2630.657955118508,0,0,0.29189
S_381,2025-03-01,51.06,17.21,0.3687,-0.4264,-0.0551,2630.657955118508,0,0,0.28857
S_381,2025-04-01,51.06,17.21,0.5974,-0.5539,0.1911,2630.657955118508,0,0,0.45566
S_381,2025-05-01,51.06,17.21,0.5931,-0.5471,0.2022,2630.657955118508,0,0,0.45881
S_381,2025-06-01,51.06,17.21,0.6882,-0.6408,0.2923,2630.657955118508,0,0,0.52338
S_381,2025-07-01,51.06,17.21,0.6367,-0.6002,0.2556,2630.657955118508,0,0,0.49325
S_381,2025-08-01,51.06,17.21,0.609,-0.5742,0.1703,2630.657955118508,0,0,0.45082
S_381,2025-09-01,51.06,17.21,0.552,-0.5374,0.0941,2630.657955118508,0,0,0.40324000000000004
S_381,2025-10-01,51.06,17.21,0.4857,-0.4399,0.1681,2630.657955118508,0,0,0.41295000000000004
S_381,2025-11-01,51.06,17.21,0.4955,-0.5251,0.0518,2630.657955118508,0,0,0.36937000000000003
S_381,2025-12-01,51.06,17.21,0.4802,-0.5127,0.0582,2630.657955118508,0,0,0.36734
S_381,2026-01-01,51.06,17.21,0.3942,-0.4544,0.065,2630.657955118508,0,0,0.34426
S_381,2026-02-01,51.06,17.21,0.3478,-0.4281,-0.081,2630.657955118508,0,0,0.27194
S_381,2026-03-01,51.06,17.21,0.366,-0.4466,-0.0581,2630.657955118508,0,0,0.28656000000000004
S_382,2023-06-01,51.08,17.21,0.5354,-0.5282,0.1758,2818.8981827577068,0,0,0.43094
S_382,2023-07-01,51.08,17.21,0.6622,-0.632,0.2652,2818.8981827577068,0,0,0.50474
S_382,2023-08-01,51.08,17.21,0.5904,-0.5408,0.1662,2818.8981827577068,0,0,0.4436
S_382,2023-09-01,51.08,17.21,0.57,-0.5446,0.105,2818.8981827577068,0,0,0.41300000000000003
S_382,2023-10-01,51.08,17.21,0.4143,-0.463,-0.0612,2818.8981827577068,0,0,0.29981
S_382,2023-11-01,51.08,17.21,0.3687,-0.3795,0.071,2818.8981827577068,0,0,0.33901000000000003
S_382,2023-12-01,51.08,17.21,0.4274,-0.4511,0.0625,2818.8981827577068,0,0,0.35322
S_382,2024-01-01,51.08,17.21,0.2232,-0.2543,0.4488,2818.8981827577068,0,0,0.44648000000000004
S_382,2024-02-01,51.08,17.21,0.4232,-0.6665,-0.075,2818.8981827577068,0,0,0.29696
S_382,2024-03-01,51.08,17.21,0.4194,-0.4207,-0.0013,2818.8981827577068,0,0,0.32530000000000003
S_382,2024-04-01,51.08,17.21,0.5926,-0.5621,0.2048,2818.8981827577068,0,0,0.4597
S_382,2024-05-01,51.08,17.21,0.6365,-0.5929,0.2648,2818.8981827577068,0,0,0.49687
S_382,2024-06-01,51.08,17.21,0.5627,-0.5472,0.1867,2818.8981827577068,0,0,0.44349
S_382,2024-07-01,51.08,17.21,0.4323,-0.4629,0.0063,2818.8981827577068,0,0,0.33221
S_382,2024-08-01,51.08,17.21,0.4209,-0.4489,-0.0056,2818.8981827577068,0,0,0.32403
S_382,2024-09-01,51.08,17.21,0.5553,-0.547,0.107,2818.8981827577068,0,0,0.40939000000000003
S_382,2024-10-01,51.08,17.21,0.5737,-0.5788,0.1181,2818.8981827577068,0,0,0.41935
S_382,2024-11-01,51.08,17.21,0.5498,-0.5576,0.1574,2818.8981827577068,0,0,0.4279
S_382,2024-12-01,51.08,17.21,0.3761,-0.4036,0.1736,2818.8981827577068,0,0,0.38227
S_382,2025-01-01,51.08,17.21,0.4367,-0.509,0.1009,2818.8981827577068,0,0,0.37137
S_382,2025-02-01,51.08,17.21,0.3983,-0.4592,0.0183,2818.8981827577068,0,0,0.32681
S_382,2025-03-01,51.08,17.21,0.4099,-0.4657,0.0142,2818.8981827577068,0,0,0.32865
S_382,2025-04-01,51.08,17.21,0.5275,-0.5327,0.1937,2818.8981827577068,0,0,0.43573
S_382,2025-05-01,51.08,17.21,0.5112,-0.5109,0.1924,2818.8981827577068,0,0,0.43032000000000004
S_382,2025-06-01,51.08,17.21,0.671,-0.6307,0.3462,2818.8981827577068,0,0,0.53978
S_382,2025-07-01,51.08,17.21,0.5904,-0.5695,0.2745,2818.8981827577068,0,0,0.48692
S_382,2025-08-01,51.08,17.21,0.5664,-0.5539,0.1519,2818.8981827577068,0,0,0.43068
S_382,2025-09-01,51.08,17.21,0.4194,-0.4557,-0.0186,2818.8981827577068,0,0,0.31838
S_382,2025-10-01,51.08,17.21,0.4598,-0.4251,0.1548,2818.8981827577068,0,0,0.39986
S_382,2025-11-01,51.08,17.21,0.5194,-0.5226,0.0943,2818.8981827577068,0,0,0.39354
S_382,2025-12-01,51.08,17.21,0.5556,-0.5473,0.2041,2818.8981827577068,0,0,0.44832
S_382,2026-01-01,51.08,17.21,0.477,-0.5059,0.1324,2818.8981827577068,0,0,0.39605999999999997
S_382,2026-02-01,51.08,17.21,0.4066,-0.4502,0.0123,2818.8981827577068,0,0,0.3269
S_382,2026-03-01,51.08,17.21,0.4262,-0.4699,0.0458,2818.8981827577068,0,0,0.34618000000000004
S_383,2023-06-01,51.1,17.21,0.5851,-0.5647,0.2088,2460.9366280540366,0,0,0.45905
S_383,2023-07-01,51.1,17.21,0.6276,-0.6121,0.2095,2460.9366280540366,0,0,0.47208
S_383,2023-08-01,51.1,17.21,0.6357,-0.5835,0.1664,2460.9366280540366,0,0,0.45727
S_383,2023-09-01,51.1,17.21,0.6309,-0.5922,0.1661,2460.9366280540366,0,0,0.45571
S_383,2023-10-01,51.1,17.21,0.5163,-0.521,0.044,2460.9366280540366,0,0,0.37249
S_383,2023-11-01,51.1,17.21,0.3202,-0.3306,0.1172,2460.9366280540366,0,0,0.34294
S_383,2023-12-01,51.1,17.21,0.4032,-0.4349,0.0503,2460.9366280540366,0,0,0.34108
S_383,2024-01-01,51.1,17.21,0.2176,-0.251,0.4268,2460.9366280540366,0,0,0.436
S_383,2024-02-01,51.1,17.21,0.4271,-0.6678,-0.0729,2460.9366280540366,0,0,0.29897
S_383,2024-03-01,51.1,17.21,0.3861,-0.4048,0.0036,2460.9366280540366,0,0,0.31727
S_383,2024-04-01,51.1,17.21,0.516,-0.5006,0.1144,2460.9366280540366,0,0,0.40056
S_383,2024-05-01,51.1,17.21,0.568,-0.5443,0.1671,2460.9366280540366,0,0,0.43723999999999996
S_383,2024-06-01,51.1,17.21,0.5769,-0.5398,0.1877,2460.9366280540366,0,0,0.44815
S_383,2024-07-01,51.1,17.21,0.5709,-0.5537,0.1148,2460.9366280540366,0,0,0.41719
S_383,2024-08-01,51.1,17.21,0.5849,-0.5566,0.126,2460.9366280540366,0,0,0.42586999999999997
S_383,2024-09-01,51.1,17.21,0.558,-0.559,0.0878,2460.9366280540366,0,0,0.40252000000000004
S_383,2024-10-01,51.1,17.21,0.4948,-0.5298,0.0131,2460.9366280540366,0,0,0.35368
S_383,2024-11-01,51.1,17.21,0.4561,-0.5004,0.0291,2460.9366280540366,0,0,0.34847000000000006
S_383,2024-12-01,51.1,17.21,0.3438,-0.3813,0.0721,2460.9366280540366,0,0,0.33198
S_383,2025-01-01,51.1,17.21,0.3805,-0.4674,0.0194,2460.9366280540366,0,0,0.32191000000000003
S_383,2025-02-01,51.1,17.21,0.3513,-0.424,-0.0328,2460.9366280540366,0,0,0.29227000000000003
S_383,2025-03-01,51.1,17.21,0.3578,-0.422,-0.0495,2460.9366280540366,0,0,0.28754
S_383,2025-04-01,51.1,17.21,0.5279,-0.5263,0.1314,2460.9366280540366,0,0,0.41093
S_383,2025-05-01,51.1,17.21,0.5179,-0.5087,0.1333,2460.9366280540366,0,0,0.40869
S_383,2025-06-01,51.1,17.21,0.6716,-0.6358,0.2741,2460.9366280540366,0,0,0.51112
S_383,2025-07-01,51.1,17.21,0.6196,-0.5924,0.2308,2460.9366280540366,0,0,0.4782
S_383,2025-08-01,51.1,17.21,0.6455,-0.6041,0.2096,2460.9366280540366,0,0,0.47749
S_383,2025-09-01,51.1,17.21,0.5432,-0.5438,0.0909,2460.9366280540366,0,0,0.39932
S_383,2025-10-01,51.1,17.21,0.4207,-0.4,0.1357,2460.9366280540366,0,0,0.38049
S_383,2025-11-01,51.1,17.21,0.4499,-0.5032,0.0201,2460.9366280540366,0,0,0.34301000000000004
S_383,2025-12-01,51.1,17.21,0.4323,-0.4928,0.0574,2460.9366280540366,0,0,0.35265
S_383,2026-01-01,51.1,17.21,0.3685,-0.4485,0.0419,2460.9366280540366,0,0,0.32731
S_383,2026-02-01,51.1,17.21,0.3195,-0.4045,-0.0712,2460.9366280540366,0,0,0.26737
S_383,2026-03-01,51.1,17.21,0.3393,-0.4255,-0.0424,2460.9366280540366,0,0,0.28483
S_384,2023-06-01,51.12,17.21,0.6656,-0.6254,0.2832,2811.402315802659,0,0,0.5129600000000001
S_384,2023-07-01,51.12,17.21,0.656,-0.6347,0.2236,2811.402315802659,0,0,0.48624
S_384,2023-08-01,51.12,17.21,0.6526,-0.6084,0.1591,2811.402315802659,0,0,0.45942
S_384,2023-09-01,51.12,17.21,0.6502,-0.6158,0.1813,2811.402315802659,0,0,0.46758
S_384,2023-10-01,51.12,17.21,0.6461,-0.5978,0.1643,2811.402315802659,0,0,0.45955
S_384,2023-11-01,51.12,17.21,0.3779,-0.4121,0.2339,2811.402315802659,0,0,0.40693
S_384,2023-12-01,51.12,17.21,0.4279,-0.4383,0.1055,2811.402315802659,0,0,0.37057
S_384,2024-01-01,51.12,17.21,0.2542,-0.2811,0.4334,2811.402315802659,0,0,0.44962
S_384,2024-02-01,51.12,17.21,0.45,-0.6785,-0.065,2811.402315802659,0,0,0.30900000000000005
S_384,2024-03-01,51.12,17.21,0.4091,-0.4348,0.0749,2811.402315802659,0,0,0.35269
S_384,2024-04-01,51.12,17.21,0.567,-0.5209,0.1586,2811.402315802659,0,0,0.43354
S_384,2024-05-01,51.12,17.21,0.6092,-0.5742,0.1985,2811.402315802659,0,0,0.46216
S_384,2024-06-01,51.12,17.21,0.6403,-0.5826,0.2339,2811.402315802659,0,0,0.48564999999999997
S_384,2024-07-01,51.12,17.21,0.6552,-0.6143,0.1845,2811.402315802659,0,0,0.47036
S_384,2024-08-01,51.12,17.21,0.7084,-0.6397,0.2286,2811.402315802659,0,0,0.50396
S_384,2024-09-01,51.12,17.21,0.62,-0.6055,0.1383,2811.402315802659,0,0,0.44132000000000005
S_384,2024-10-01,51.12,17.21,0.5103,-0.548,0.0117,2811.402315802659,0,0,0.35777
S_384,2024-11-01,51.12,17.21,0.4394,-0.4979,0.0111,2811.402315802659,0,0,0.33626
S_384,2024-12-01,51.12,17.21,0.3571,-0.4006,0.0632,2811.402315802659,0,0,0.33241
S_384,2025-01-01,51.12,17.21,0.3728,-0.467,0.0056,2811.402315802659,0,0,0.31408
S_384,2025-02-01,51.12,17.21,0.3531,-0.427,-0.0295,2811.402315802659,0,0,0.29413
S_384,2025-03-01,51.12,17.21,0.3509,-0.4179,-0.0742,2811.402315802659,0,0,0.27559
S_384,2025-04-01,51.12,17.21,0.5805,-0.5588,0.1405,2811.402315802659,0,0,0.43035
S_384,2025-05-01,51.12,17.21,0.5714,-0.5433,0.1435,2811.402315802659,0,0,0.42882
S_384,2025-06-01,51.12,17.21,0.6843,-0.653,0.2479,2811.402315802659,0,0,0.5044500000000001
S_384,2025-07-01,51.12,17.21,0.6494,-0.6195,0.2192,2811.402315802659,0,0,0.4825
S_384,2025-08-01,51.12,17.21,0.7064,-0.6476,0.2502,2811.402315802659,0,0,0.512
S_384,2025-09-01,51.12,17.21,0.6465,-0.6168,0.1821,2811.402315802659,0,0,0.46679
S_384,2025-10-01,51.12,17.21,0.4165,-0.398,0.1481,2811.402315802659,0,0,0.38419000000000003
S_384,2025-11-01,51.12,17.21,0.4526,-0.5217,-0.0051,2811.402315802659,0,0,0.33374
S_384,2025-12-01,51.12,17.21,0.3926,-0.4864,0.0042,2811.402315802659,0,0,0.31946
S_384,2026-01-01,51.12,17.21,0.3197,-0.421,0.0345,2811.402315802659,0,0,0.30971000000000004
S_384,2026-02-01,51.12,17.21,0.2768,-0.3854,-0.1008,2811.402315802659,0,0,0.24272
S_384,2026-03-01,51.12,17.21,0.3001,-0.4086,-0.0675,2811.402315802659,0,0,0.26303
S_385,2023-06-01,51.14,17.21,0.6736,-0.6385,0.3311,3771.039082895692,0,0,0.53452
S_385,2023-07-01,51.14,17.21,0.5831,-0.5972,0.1993,3771.039082895692,0,0,0.45465
S_385,2023-08-01,51.14,17.21,0.5545,-0.5516,0.0924,3771.039082895692,0,0,0.40331
S_385,2023-09-01,51.14,17.21,0.5446,-0.538,0.1207,3771.039082895692,0,0,0.41166
S_385,2023-10-01,51.14,17.21,0.6125,-0.5753,0.1447,3771.039082895692,0,0,0.44163
S_385,2023-11-01,51.14,17.21,0.4431,-0.4472,0.1486,3771.039082895692,0,0,0.39237
S_385,2023-12-01,51.14,17.21,0.4328,-0.4559,0.0956,3771.039082895692,0,0,0.36808
S_385,2024-01-01,51.14,17.21,0.2666,-0.3025,0.3438,3771.039082895692,0,0,0.4175
S_385,2024-02-01,51.14,17.21,0.3682,-0.5735,-0.0797,3771.039082895692,0,0,0.27858000000000005
S_385,2024-03-01,51.14,17.21,0.3878,-0.4061,0.0369,3771.039082895692,0,0,0.3311
S_385,2024-04-01,51.14,17.21,0.4474,-0.4454,0.1258,3771.039082895692,0,0,0.38454
S_385,2024-05-01,51.14,17.21,0.5331,-0.5214,0.176,3771.039082895692,0,0,0.43033
S_385,2024-06-01,51.14,17.21,0.5805,-0.5352,0.2133,3771.039082895692,0,0,0.45947
S_385,2024-07-01,51.14,17.21,0.6317,-0.6002,0.1776,3771.039082895692,0,0,0.46055
S_385,2024-08-01,51.14,17.21,0.6199,-0.586,0.1836,3771.039082895692,0,0,0.45941000000000004
S_385,2024-09-01,51.14,17.21,0.4866,-0.513,0.0418,3771.039082895692,0,0,0.3627
S_385,2024-10-01,51.14,17.21,0.418,-0.4688,-0.024,3771.039082895692,0,0,0.31579999999999997
S_385,2024-11-01,51.14,17.21,0.4393,-0.477,0.0487,3771.039082895692,0,0,0.35126999999999997
S_385,2024-12-01,51.14,17.21,0.3812,-0.4015,0.0977,3771.039082895692,0,0,0.35344
S_385,2025-01-01,51.14,17.21,0.4027,-0.4734,0.0449,3771.039082895692,0,0,0.33877
S_385,2025-02-01,51.14,17.21,0.3704,-0.4382,-0.0075,3771.039082895692,0,0,0.30812
S_385,2025-03-01,51.14,17.21,0.3711,-0.4219,-0.0261,3771.039082895692,0,0,0.30089
S_385,2025-04-01,51.14,17.21,0.6127,-0.5868,0.2331,3771.039082895692,0,0,0.47705000000000003
S_385,2025-05-01,51.14,17.21,0.5985,-0.5701,0.2347,3771.039082895692,0,0,0.47343
S_385,2025-06-01,51.14,17.21,0.6737,-0.6419,0.3024,3771.039082895692,0,0,0.5230699999999999
S_385,2025-07-01,51.14,17.21,0.5618,-0.5708,0.2367,3771.039082895692,0,0,0.46322
S_385,2025-08-01,51.14,17.21,0.5761,-0.5712,0.1273,3771.039082895692,0,0,0.42374999999999996
S_385,2025-09-01,51.14,17.21,0.4985,-0.5175,0.0534,3771.039082895692,0,0,0.37091
S_385,2025-10-01,51.14,17.21,0.3457,-0.3562,0.0582,3771.039082895692,0,0,0.32699
S_385,2025-11-01,51.14,17.21,0.4341,-0.4998,0.0079,3771.039082895692,0,0,0.33338999999999996
S_385,2025-12-01,51.14,17.21,0.4151,-0.4898,0.036,3771.039082895692,0,0,0.33893
S_385,2026-01-01,51.14,17.21,0.3384,-0.4314,0.0076,3771.039082895692,0,0,0.30456
S_385,2026-02-01,51.14,17.21,0.2997,-0.3969,-0.0976,3771.039082895692,0,0,0.25087000000000004
S_385,2026-03-01,51.14,17.21,0.3169,-0.4147,-0.0778,3771.039082895692,0,0,0.26395
S_386,2023-06-01,51.16,17.21,0.6712,-0.637,0.3524,3964.297130363847,0,0,0.54232
S_386,2023-07-01,51.16,17.21,0.5726,-0.5899,0.2049,3964.297130363847,0,0,0.45374
S_386,2023-08-01,51.16,17.21,0.5257,-0.5443,0.081,3964.297130363847,0,0,0.39011
S_386,2023-09-01,51.16,17.21,0.543,-0.5414,0.1336,3964.297130363847,0,0,0.41634000000000004
S_386,2023-10-01,51.16,17.21,0.5402,-0.5126,0.1225,3964.297130363847,0,0,0.41106000000000004
S_386,2023-11-01,51.16,17.21,0.5141,-0.5186,0.0922,3964.297130363847,0,0,0.39111
S_386,2023-12-01,51.16,17.21,0.4537,-0.4568,0.088,3964.297130363847,0,0,0.37131000000000003
S_386,2024-01-01,51.16,17.21,0.2715,-0.3032,0.3086,3964.297130363847,0,0,0.40489
S_386,2024-02-01,51.16,17.21,0.3221,-0.4946,-0.068,3964.297130363847,0,0,0.26943
S_386,2024-03-01,51.16,17.21,0.3049,-0.3337,-0.047,3964.297130363847,0,0,0.27267
S_386,2024-04-01,51.16,17.21,0.3496,-0.3855,0.0429,3964.297130363847,0,0,0.32204
S_386,2024-05-01,51.16,17.21,0.4994,-0.5052,0.1568,3964.297130363847,0,0,0.41254
S_386,2024-06-01,51.16,17.21,0.5313,-0.4903,0.1968,3964.297130363847,0,0,0.43811
S_386,2024-07-01,51.16,17.21,0.6141,-0.5945,0.1735,3964.297130363847,0,0,0.45363
S_386,2024-08-01,51.16,17.21,0.6201,-0.5902,0.1982,3964.297130363847,0,0,0.46531
S_386,2024-09-01,51.16,17.21,0.4792,-0.5073,0.027,3964.297130363847,0,0,0.35456
S_386,2024-10-01,51.16,17.21,0.4835,-0.5016,0.035,3964.297130363847,0,0,0.35905
S_386,2024-11-01,51.16,17.21,0.4407,-0.4722,0.0527,3964.297130363847,0,0,0.35329
S_386,2024-12-01,51.16,17.21,0.4052,-0.4017,0.1379,3964.297130363847,0,0,0.37672
S_386,2025-01-01,51.16,17.21,0.4353,-0.4787,0.0877,3964.297130363847,0,0,0.36567000000000005
S_386,2025-02-01,51.16,17.21,0.3855,-0.4429,0.0027,3964.297130363847,0,0,0.31673
S_386,2025-03-01,51.16,17.21,0.3581,-0.4064,-0.0286,3964.297130363847,0,0,0.29599
S_386,2025-04-01,51.16,17.21,0.6125,-0.5811,0.2484,3964.297130363847,0,0,0.48311
S_386,2025-05-01,51.16,17.21,0.5987,-0.5669,0.2494,3964.297130363847,0,0,0.47937
S_386,2025-06-01,51.16,17.21,0.6644,-0.6351,0.3074,3964.297130363847,0,0,0.5222800000000001
S_386,2025-07-01,51.16,17.21,0.543,-0.56,0.242,3964.297130363847,0,0,0.45970000000000005
S_386,2025-08-01,51.16,17.21,0.5422,-0.5535,0.112,3964.297130363847,0,0,0.40746000000000004
S_386,2025-09-01,51.16,17.21,0.525,-0.5293,0.0784,3964.297130363847,0,0,0.38886
S_386,2025-10-01,51.16,17.21,0.3592,-0.3685,0.0542,3964.297130363847,0,0,0.32944
S_386,2025-11-01,51.16,17.21,0.4354,-0.4976,0.0356,3964.297130363847,0,0,0.34486
S_386,2025-12-01,51.16,17.21,0.4263,-0.4914,0.0586,3964.297130363847,0,0,0.35133000000000003
S_386,2026-01-01,51.16,17.21,0.328,-0.4168,0.0104,3964.297130363847,0,0,0.30256
S_386,2026-02-01,51.16,17.21,0.3094,-0.4037,-0.0856,3964.297130363847,0,0,0.25858000000000003
S_386,2026-03-01,51.16,17.21,0.3261,-0.4195,-0.0732,3964.297130363847,0,0,0.26855
S_387,2023-06-01,51.18,17.21,0.6511,-0.6146,0.2978,3772.9307114841904,0,0,0.5144500000000001
S_387,2023-07-01,51.18,17.21,0.593,-0.5977,0.1958,3772.9307114841904,0,0,0.45622
S_387,2023-08-01,51.18,17.21,0.549,-0.549,0.0961,3772.9307114841904,0,0,0.40314000000000005
S_387,2023-09-01,51.18,17.21,0.5535,-0.5453,0.119,3772.9307114841904,0,0,0.41365
S_387,2023-10-01,51.18,17.21,0.5536,-0.5204,0.1481,3772.9307114841904,0,0,0.42532000000000003
S_387,2023-11-01,51.18,17.21,0.532,-0.5441,0.084,3772.9307114841904,0,0,0.3932
S_387,2023-12-01,51.18,17.21,0.4332,-0.4441,0.0644,3772.9307114841904,0,0,0.35572000000000004
S_387,2024-01-01,51.18,17.21,0.272,-0.3096,0.2953,3772.9307114841904,0,0,0.39972
S_387,2024-02-01,51.18,17.21,0.3291,-0.4814,-0.0619,3772.9307114841904,0,0,0.27397
S_387,2024-03-01,51.18,17.21,0.3144,-0.3231,-0.0033,3772.9307114841904,0,0,0.29300000000000004
S_387,2024-04-01,51.18,17.21,0.4731,-0.4661,0.1081,3772.9307114841904,0,0,0.38517
S_387,2024-05-01,51.18,17.21,0.5632,-0.545,0.189,3772.9307114841904,0,0,0.44456
S_387,2024-06-01,51.18,17.21,0.5544,-0.5072,0.2132,3772.9307114841904,0,0,0.4516
S_387,2024-07-01,51.18,17.21,0.5599,-0.5578,0.109,3772.9307114841904,0,0,0.41157
S_387,2024-08-01,51.18,17.21,0.5728,-0.5577,0.1292,3772.9307114841904,0,0,0.42352
S_387,2024-09-01,51.18,17.21,0.5276,-0.539,0.0714,3772.9307114841904,0,0,0.38683999999999996
S_387,2024-10-01,51.18,17.21,0.4882,-0.5131,0.0328,3772.9307114841904,0,0,0.35958
S_387,2024-11-01,51.18,17.21,0.4536,-0.4844,0.0624,3772.9307114841904,0,0,0.36104
S_387,2024-12-01,51.18,17.21,0.4084,-0.4137,0.116,3772.9307114841904,0,0,0.36892
S_387,2025-01-01,51.18,17.21,0.4254,-0.4845,0.0656,3772.9307114841904,0,0,0.35386
S_387,2025-02-01,51.18,17.21,0.3746,-0.439,-0.0111,3772.9307114841904,0,0,0.30794
S_387,2025-03-01,51.18,17.21,0.3605,-0.4153,-0.037,3772.9307114841904,0,0,0.29335
S_387,2025-04-01,51.18,17.21,0.5795,-0.5569,0.1982,3772.9307114841904,0,0,0.45313000000000003
S_387,2025-05-01,51.18,17.21,0.5692,-0.5408,0.2029,3772.9307114841904,0,0,0.45192000000000004
S_387,2025-06-01,51.18,17.21,0.6518,-0.6273,0.2621,3772.9307114841904,0,0,0.50038
S_387,2025-07-01,51.18,17.21,0.563,-0.5684,0.2067,3772.9307114841904,0,0,0.45158
S_387,2025-08-01,51.18,17.21,0.5852,-0.5752,0.1393,3772.9307114841904,0,0,0.43128000000000005
S_387,2025-09-01,51.18,17.21,0.5312,-0.533,0.0855,3772.9307114841904,0,0,0.39356
S_387,2025-10-01,51.18,17.21,0.4139,-0.417,0.0847,3772.9307114841904,0,0,0.35805
