Sektor_ID,Lat,Lon,Data,NDVI,NDWI,NDMI
S_5,51.11,16.81,2025-07-21,0.3756,-0.3382,0.1697
S_5,51.11,16.81,2025-07-26,0.6596,-0.6199,0.2147
S_5,51.11,16.81,2025-07-31,,,
S_5,51.11,16.81,2025-08-05,0.6899,-0.6284,0.2421
S_5,51.11,16.81,2025-08-10,0.6832,-0.6428,0.2207
S_5,51.11,16.81,2025-08-15,0.7709,-0.697,0.3663
S_5,51.11,16.81,2025-08-20,0.6805,-0.6305,0.2487
S_5,51.11,16.81,2025-08-25,,,
S_5,51.11,16.81,2025-08-30,0.629,-0.6026,0.1601
S_5,51.11,16.81,2025-09-04,,,
S_5,51.11,16.81,2025-09-09,0.6668,-0.641,0.2013
S_5,51.11,16.81,2025-09-14,0.5321,-0.4834,0.1704
S_5,51.11,16.81,2025-09-19,0.6396,-0.6107,0.1359
S_5,51.11,16.81,2025-09-24,0.5905,-0.5863,0.1268
S_5,51.11,16.81,2025-09-29,,,
S_5,51.11,16.81,2025-10-04,,,
S_5,51.11,16.81,2025-10-09,,,
S_5,51.11,16.81,2025-10-14,0.5009,-0.5251,0.0581
S_5,51.11,16.81,2025-10-19,,,
S_5,51.11,16.81,2025-10-24,,,
S_5,51.11,16.81,2025-10-29,,,
S_5,51.11,16.81,2025-11-03,0.4662,-0.544,-0.011
S_5,51.11,16.81,2025-11-08,,,
S_5,51.11,16.81,2025-11-13,,,
S_5,51.11,16.81,2025-11-18,,,
S_5,51.11,16.81,2025-11-23,,,
S_5,51.11,16.81,2025-11-28,,,
S_5,51.11,16.81,2025-12-03,0.0864,-0.0192,0.2146
S_5,51.11,16.81,2025-12-08,0.4224,-0.4879,-0.0209
S_5,51.11,16.81,2025-12-13,0.4679,-0.5509,0.0441
S_5,51.11,16.81,2025-12-18,,,
S_5,51.11,16.81,2025-12-23,,,
S_5,51.11,16.81,2025-12-28,0.4151,-0.4839,0.0551
S_5,51.11,16.81,2026-01-02,0.023,-0.0467,0.2618
S_5,51.11,16.81,2026-01-07,,,
S_5,51.11,16.81,2026-01-12,,,
S_5,51.11,16.81,2026-01-22,,,
S_5,51.11,16.81,2026-02-01,,,
S_5,51.11,16.81,2026-02-06,,,
S_5,51.11,16.81,2026-02-11,,,
S_5,51.11,16.81,2026-02-16,,,
S_5,51.11,16.81,2026-02-21,,,
S_5,51.11,16.81,2026-02-26,0.3548,-0.4498,-0.083
S_5,51.11,16.81,2026-03-03,0.3574,-0.438,-0.0744
S_5,51.11,16.81,2026-03-08,,,
S_5,51.11,16.81,2026-03-13,0.3411,-0.3678,0.0045
S_5,51.11,16.81,2026-03-18,,,
S_5,51.11,16.81,2026-03-23,0.2833,-0.2431,0.0633
S_5,51.11,16.81,2026-04-02,0.4309,-0.4534,0.0316
