ID_mpwik,geometry
801821,POINT (6435750.86 5657677)
801822,POINT (6435729.9 5657684.98)
801825,POINT (6435726.98 5657674.48)
801826,POINT (6435759.88 5657785.12)
801827,POINT (6435767.39 5657810.4)
801832,POINT (6435778.99 5657815.3)
801834,POINT (6435748.59 5657823.39)
801836,POINT (6435670.05 5657838.33)
801839,POINT (6435594.67 5657852.62)
801841,POINT (6435542.86 5657860.92)
801842,POINT (6435543.62 5657868.71)
801844,POINT (6435556.21 5657890.33)
801845,POINT (6435558.4 5657894.41)
801846,POINT (6435558.68 5657897.85)
801685,POINT (6434207.56 5657980.54)
801687,POINT (6434237.3 5657981.14)
801688,POINT (6434216.48 5658006.5)
801692,POINT (6434191.53 5658005.23)
801693,POINT (6434192.58 5658006.58)
801694,POINT (6434161.82 5658006.11)
801728,POINT (6433625.99 5660376.62)
801730,POINT (6433615.03 5660423.74)
801731,POINT (6433612.05 5660433.94)
801732,POINT (6433587.37 5660408.51)
801734,POINT (6433589.94 5660492.99)
801735,POINT (6433576.7 5660518.05)
801736,POINT (6433572.8 5660536.07)
801737,POINT (6433566.25 5660565.54)
801738,POINT (6433550.56 5660561.95)
801739,POINT (6433547.77 5660572.72)
801740,POINT (6433606.95 5660574.56)
801741,POINT (6433540.03 5660591.49)
801742,POINT (6433530.29 5660621.1)
803410,POINT (6431483.33 5661265.1)
802035,POINT (6429229.19 5660436.02)
802036,POINT (6429297.96 5660409.13)
801958,POINT (6435677.44 5659100.57)
801959,POINT (6435605.3 5659023.44)
801960,POINT (6435599.95 5659028.5)
801961,POINT (6435601.62 5659030.38)
801967,POINT (6435428.3 5658706.57)
801970,POINT (6435507.93 5658904.82)
801978,POINT (6435564.8 5658987.05)
801979,POINT (6435579.41 5659004.37)
801982,POINT (6435626.42 5659059.84)
801983,POINT (6435659.18 5659097.66)
801985,POINT (6435670.37 5659110.81)
801987,POINT (6435677.86 5659119.4)
801989,POINT (6435667.78 5659128.05)
801990,POINT (6435666.37 5659131.63)
801991,POINT (6435706.87 5659153.14)
801992,POINT (6435732.36 5659182.12)
802032,POINT (6431946.93 5664453.01)
802011,POINT (6425836.64 5668482.67)
802019,POINT (6427771.25 5660522.05)
808938,POINT (6431473.72 5664585.15)
803304,POINT (6431045.65 5664357.25)
808212,POINT (6433571.42 5666132.1)
809273,POINT (6433110.23 5663137.94)
801953,POINT (6433247.93 5661503.27)
802025,POINT (6431576.9 5661436.49)
801864,POINT (6435759.86 5657832.9)
801908,POINT (6435792.95 5658696.92)
801909,POINT (6435955.74 5658488.82)
801921,POINT (6435692.4 5658695.25)
801926,POINT (6435660.57 5658719.19)
801929,POINT (6435659.89 5658740.95)
801930,POINT (6435646.31 5658700.78)
801936,POINT (6435571.64 5658456.84)
801938,POINT (6435589.52 5658517.44)
801939,POINT (6435611.75 5658591.58)
801943,POINT (6435628.43 5658642.44)
801949,POINT (6435691.63 5658757.33)
801950,POINT (6435731.28 5658732.64)
801951,POINT (6435677.08 5658788.72)
802029,POINT (6431278.35 5658517.84)
802041,POINT (6432325.94 5663127.72)
802124,POINT (6435070.76 5668117.5)
802257,POINT (6424096.75 5669526.38)
802135,POINT (6427697.62 5664353.67)
802291,POINT (6433256.99 5667652.55)
802348,POINT (6432171.24 5659161.92)
802056,POINT (6425418.17 5662862.12)
802111,POINT (6427274.97 5662847.4)
802298,POINT (6431096.52 5660859.69)
802328,POINT (6432452.22 5664204.91)
802428,POINT (6432188.25 5658508.83)
802699,POINT (6430717.9 5661036.68)
802700,POINT (6430698.47 5660956.93)
802703,POINT (6434503.71 5669212.45)
802870,POINT (6430005.51 5671798.13)
802871,POINT (6430002.46 5671775.28)
802872,POINT (6430000.25 5671752.71)
802040,POINT (6432549.49 5663169.44)
802077,POINT (6422756.92 5670144.55)
802086,POINT (6426587.24 5663125.35)
802251,POINT (6429183.92 5668138.01)
802287,POINT (6425773.49 5669828.16)
802454,POINT (6427359.84 5664962.4)
802140,POINT (6433735.51 5661512.12)
802704,POINT (6438881.13 5664735.75)
802899,POINT (6425109.42 5665492.91)
802924,POINT (6435395.44 5659786.17)
802925,POINT (6435396.3 5659783.28)
802942,POINT (6423869.3 5669392.7)
802357,POINT (6432023.7 5665256.21)
802358,POINT (6432027.12 5665276.07)
803015,POINT (6427042.05 5660078.17)
835489,POINT (6423176.41 5664366.74)
803043,POINT (6440129.9 5664244.41)
803049,POINT (6429640.04 5659598.41)
803065,POINT (6440653.97 5663016.89)
803075,POINT (6435899.63 5666733.25)
802142,POINT (6431800.83 5663022.55)
802350,POINT (6430986.37 5658874.1)
802761,POINT (6426517.07 5662978.65)
802854,POINT (6424820.95 5669735.23)
802905,POINT (6427341.66 5664206.99)
813326,POINT (6430776.57 5664135.57)
802325,POINT (6437093.38 5663341.1)
802356,POINT (6426662.27 5663336.86)
803189,POINT (6438767.12 5669817.23)
803204,POINT (6432764.22 5665827.24)
803245,POINT (6423600.69 5671639.02)
803267,POINT (6433380.37 5662991.39)
811125,POINT (6433468.39 5662955.28)
803290,POINT (6420697.76 5668171.23)
803292,POINT (6430765.93 5661091.68)
804022,POINT (6422522.85 5666913.09)
804023,POINT (6422522.27 5666910.16)
802689,POINT (6427470.81 5665785.74)
802690,POINT (6427420.62 5665797.75)
802691,POINT (6427369.38 5665799.06)
802907,POINT (6432832.95 5663185.99)
802908,POINT (6432820.6 5663167.43)
802916,POINT (6427788.34 5661367.64)
802929,POINT (6429606.84 5667385.39)
803032,POINT (6435755.78 5667303.84)
803034,POINT (6435755.39 5667306.46)
846365,POINT (6434693.4 5661740.81)
803067,POINT (6425126.95 5669500.12)
803068,POINT (6425479.36 5669341.75)
803069,POINT (6426000.07 5669840.12)
803070,POINT (6425997.83 5669841.96)
803072,POINT (6434779.75 5665271.01)
803124,POINT (6428008.71 5665776.3)
802152,POINT (6428219.77 5665781.91)
811501,POINT (6430015.11 5670857.21)
812245,POINT (6429064.43 5659429.05)
802865,POINT (6423242.11 5669441.24)
804179,POINT (6427102.63 5667993.77)
804180,POINT (6427104.62 5667992.43)
802246,POINT (6433615.82 5667271.4)
802709,POINT (6424480.72 5670591.93)
802903,POINT (6433178.33 5663605.9)
803213,POINT (6427180.98 5667704.42)
803215,POINT (6427030.31 5667870.04)
802107,POINT (6430144.76 5664240.46)
813127,POINT (6433267.58 5666434.33)
812879,POINT (6433581.18 5662854.09)
802337,POINT (6435446.16 5666183.29)
803380,POINT (6430406.39 5659870.45)
804220,POINT (6427223.56 5668025.06)
802154,POINT (6432928.7 5665537.01)
802442,POINT (6431871.88 5665720.56)
813137,POINT (6432010.16 5670133.22)
813255,POINT (6424590.27 5665714.33)
813139,POINT (6433221.77 5663411.55)
813141,POINT (6433136.81 5663190.16)
813142,POINT (6433156.27 5663234.52)
813143,POINT (6433182.64 5663305.41)
846323,POINT (6438545.72 5664019.98)
813144,POINT (6433201.31 5663356.81)
803169,POINT (6426868.96 5667879.08)
803170,POINT (6426883.19 5667871.37)
803179,POINT (6427167.68 5666139.05)
803182,POINT (6427261.81 5666190)
803251,POINT (6430523.52 5659550.37)
811883,POINT (6430747.26 5661023.25)
802375,POINT (6423789.74 5669421.8)
812595,POINT (6431835.32 5664124.9)
812597,POINT (6431741.83 5664012.02)
812599,POINT (6431764.79 5664024.81)
812609,POINT (6431794.37 5664076.1)
802372,POINT (6425408.1 5662870.76)
802922,POINT (6432728.04 5659276.56)
802987,POINT (6429622.04 5667551.18)
803086,POINT (6422968.22 5670335)
803087,POINT (6422967.07 5670332.53)
803176,POINT (6434641.92 5661104.58)
802090,POINT (6422097.48 5664666.45)
802201,POINT (6437851.27 5668021.11)
811248,POINT (6433836.57 5663053.37)
846528,POINT (6429445.05 5659322.06)
813201,POINT (6421810.22 5667734.78)
802164,POINT (6423016.82 5667894.85)
802705,POINT (6423676.08 5669311.23)
802850,POINT (6434155.76 5662305.98)
803035,POINT (6435439.91 5666173.19)
803074,POINT (6433103.95 5666063.75)
803348,POINT (6433969.03 5665460.62)
803346,POINT (6433903.87 5665467.38)
846466,POINT (6433261.75 5668273.35)
811407,POINT (6429025.67 5666266.23)
811408,POINT (6429064.05 5666241.91)
811409,POINT (6429105.86 5666215.2)
811410,POINT (6429099.98 5666216.54)
811411,POINT (6429098.4 5666214.04)
811412,POINT (6429093.42 5666206.13)
811413,POINT (6429098.25 5666220.09)
811414,POINT (6429101.09 5666218.3)
846495,POINT (6430792.16 5661676.47)
846526,POINT (6429404.94 5659320.38)
846527,POINT (6429419.46 5659325.37)
811415,POINT (6429081.83 5666205.03)
811416,POINT (6429080.79 5666210.46)
802450,POINT (6437800.91 5663084.12)
802944,POINT (6425584.09 5668635.55)
846274,POINT (6431879.54 5658906.51)
802413,POINT (6424480.04 5665861.43)
802414,POINT (6424477.21 5665884.42)
802443,POINT (6424418.96 5670706.68)
803057,POINT (6423339.86 5671411.58)
802047,POINT (6432992.18 5663244.46)
802048,POINT (6433042.24 5663219.91)
802049,POINT (6433067.43 5663209.84)
846578,POINT (6430337.51 5671726.67)
802146,POINT (6441442.74 5662771.94)
846579,POINT (6430335.67 5671727.38)
802469,POINT (6429507.74 5659717.44)
802475,POINT (6422688.93 5667726.01)
846275,POINT (6431878.31 5658905.96)
812687,POINT (6424497.91 5670711.59)
812691,POINT (6424504.58 5670693.63)
812693,POINT (6424508.41 5670683.15)
812695,POINT (6424512.08 5670673.1)
812697,POINT (6424515.63 5670662.83)
812699,POINT (6424519.45 5670653.21)
812701,POINT (6424523.04 5670643.01)
812703,POINT (6424526.2 5670633.38)
803240,POINT (6425826.96 5669817.11)
846529,POINT (6429403.02 5659306.76)
846530,POINT (6429412.88 5659305.51)
813336,POINT (6431316.61 5664153.2)
803972,POINT (6421774.8 5667769.23)
802213,POINT (6431716.9 5661572.92)
802214,POINT (6431725.86 5661587.65)
803422,POINT (6431457.65 5661180)
802241,POINT (6424489.54 5670771.45)
802300,POINT (6431114.21 5660908.83)
803340,POINT (6431216.59 5662547.71)
803424,POINT (6431429.93 5661189.18)
803426,POINT (6431423.01 5661168.75)
803428,POINT (6431392.91 5661178.88)
803811,POINT (6435826.82 5666804.71)
803813,POINT (6435896.77 5666790.93)
846580,POINT (6430340.37 5671725.48)
846581,POINT (6430343.4 5671728.26)
803970,POINT (6421768.51 5667769.47)
803971,POINT (6421765.5 5667769.45)
803987,POINT (6422082.59 5667538.67)
803988,POINT (6422093.33 5667550.51)
803989,POINT (6422094.19 5667553.5)
803992,POINT (6422431.76 5667198.11)
804024,POINT (6421948.44 5667600.6)
804025,POINT (6421954.65 5667598.35)
804026,POINT (6426618.74 5664286.39)
803021,POINT (6431859.51 5667806.45)
803025,POINT (6435724.52 5666874.72)
803247,POINT (6432530.87 5662639.93)
803973,POINT (6422439.04 5667171.6)
803976,POINT (6422387.39 5667535.5)
803977,POINT (6422390.09 5667534.39)
803999,POINT (6422447.64 5667192.58)
804000,POINT (6422450.66 5667191.91)
804001,POINT (6422510.17 5666911.07)
802058,POINT (6434192.52 5664238.57)
803155,POINT (6432901.61 5659211.42)
803168,POINT (6431849.66 5657659.79)
813328,POINT (6435513.31 5659812.21)
813330,POINT (6435541.21 5659765.25)
813332,POINT (6435522.73 5659795.35)
846582,POINT (6430258.33 5671719.57)
846531,POINT (6429412.77 5659301.05)
846532,POINT (6429439.77 5659297.51)
812721,POINT (6425106.08 5665491.62)
846641,POINT (6427305.48 5661576.46)
846642,POINT (6427333.66 5661563.12)
813051,POINT (6426888.15 5659831.71)
813053,POINT (6426890.58 5659825.14)
813055,POINT (6426881.35 5659804.53)
813057,POINT (6426867.86 5659773.83)
813059,POINT (6426881.62 5659803.47)
813061,POINT (6426882.66 5659801.71)
813063,POINT (6426868.23 5659768.34)
804600,POINT (6440603.04 5663062.08)
806170,POINT (6423315.8 5671361.97)
806172,POINT (6423319.66 5671360.1)
806174,POINT (6423330.11 5671353.26)
808021,POINT (6432255.64 5663038.42)
808954,POINT (6431204.42 5664759.83)
809700,POINT (6433098.64 5665756.46)
809835,POINT (6431754.04 5664976.18)
809836,POINT (6431754.07 5664943.42)
810336,POINT (6440000.15 5669698.36)
810439,POINT (6433146.16 5666448.35)
810441,POINT (6433151.2 5666423.89)
810443,POINT (6433166.91 5666388.13)
810448,POINT (6433159.57 5666404.19)
810525,POINT (6433758.66 5662886.1)
810527,POINT (6433756.72 5662855.24)
810529,POINT (6433741.71 5662834.68)
810531,POINT (6433729.33 5662777.52)
810533,POINT (6433723.69 5662783.88)
810626,POINT (6434425.21 5664893.79)
809056,POINT (6435176.56 5661365.58)
809864,POINT (6431761.12 5664650.42)
810590,POINT (6431320.55 5662744.46)
810591,POINT (6431339.11 5662765.99)
810592,POINT (6431393.4 5662831.35)
810595,POINT (6431205.42 5662605.77)
810796,POINT (6432409.02 5662168.62)
810797,POINT (6432409.16 5662144.92)
810802,POINT (6431024.38 5662529.42)
809596,POINT (6433400.99 5667550.62)
809633,POINT (6433257.73 5666221.92)
809634,POINT (6433253.63 5666221.88)
809635,POINT (6433242.63 5666223.56)
809636,POINT (6433246.23 5666218.29)
809637,POINT (6433243.15 5666217.82)
809638,POINT (6433240.17 5666217.65)
809639,POINT (6433237.5 5666216.8)
809641,POINT (6433231.67 5666214.3)
809642,POINT (6433233.42 5666210.77)
809643,POINT (6433227.86 5666211.6)
809644,POINT (6433228.7 5666209.3)
806560,POINT (6428478.57 5659261.91)
806561,POINT (6428487.98 5659258.6)
806562,POINT (6428496.39 5659255.78)
806563,POINT (6428526.64 5659245.13)
806564,POINT (6428564.08 5659231.62)
810638,POINT (6423280.72 5669514.33)
811049,POINT (6430900.1 5662478.35)
810842,POINT (6429911.6 5663145.1)
811077,POINT (6430196.05 5660168.88)
811083,POINT (6429947.41 5660715.94)
805606,POINT (6427027.98 5660909.78)
805608,POINT (6427108.72 5660839.09)
808214,POINT (6433599.26 5666121.23)
808216,POINT (6433570.78 5666123.61)
808218,POINT (6433573.57 5666155.84)
808220,POINT (6433618.07 5666151.72)
809646,POINT (6433231.04 5666204.27)
809647,POINT (6433224.2 5666208.92)
809648,POINT (6433221.66 5666209.5)
809649,POINT (6433209.11 5666200.42)
809652,POINT (6433221.2 5666177.07)
809656,POINT (6433221.64 5666169.51)
809657,POINT (6433238.49 5666177.49)
809660,POINT (6433232.45 5666150.85)
809663,POINT (6433208.93 5666137.18)
809666,POINT (6433187.73 5666123.1)
809667,POINT (6433152.23 5666101.17)
809668,POINT (6433128.65 5666093.1)
809669,POINT (6433134.17 5666112.1)
809670,POINT (6433127.65 5666116.38)
809672,POINT (6433136.68 5666119.99)
809673,POINT (6433131.79 5666122.12)
809674,POINT (6433129.79 5666125.61)
809679,POINT (6433160.4 5666170.06)
804509,POINT (6435941.64 5658216.4)
807647,POINT (6432667.69 5664414.52)
807649,POINT (6432691.5 5664432.19)
807653,POINT (6424758.96 5670454.29)
807659,POINT (6435142.44 5668296.21)
807666,POINT (6424545.59 5670619.74)
807670,POINT (6423856.01 5669194.63)
807673,POINT (6432296.55 5659922.14)
805885,POINT (6431930.69 5665959.74)
809434,POINT (6433841.72 5666199.45)
805596,POINT (6427375.81 5660572.53)
807895,POINT (6430550.3 5662376.8)
808359,POINT (6433314.01 5665734.47)
809736,POINT (6432293.63 5666478.95)
810354,POINT (6437601.28 5664277.79)
810355,POINT (6437619.15 5664325.29)
805600,POINT (6432158.45 5659735.13)
807724,POINT (6438692.04 5669498.91)
808166,POINT (6434458.91 5664710.12)
808167,POINT (6434471.35 5664715.98)
808168,POINT (6434478.8 5664719.43)
808170,POINT (6434471.3 5664685.22)
808172,POINT (6434482.1 5664690.12)
808173,POINT (6434489.19 5664693.45)
808176,POINT (6434470.35 5664702.2)
808184,POINT (6434426.14 5664725.9)
808186,POINT (6434435.81 5664703.56)
808187,POINT (6434440.39 5664693.55)
808189,POINT (6434445.5 5664681.71)
805155,POINT (6428845.02 5659213.82)
805156,POINT (6428864.99 5659170.8)
805157,POINT (6428876.52 5659151.14)
806993,POINT (6433263.4 5666504.85)
807000,POINT (6432985.12 5666567.65)
807003,POINT (6432963.28 5666557.69)
807013,POINT (6432967.95 5666577.93)
807051,POINT (6433150.65 5666644.69)
808861,POINT (6432361.12 5664597.35)
809282,POINT (6433077.8 5665750.93)
805644,POINT (6435280.67 5664474.2)
807388,POINT (6435799.71 5665135.75)
808530,POINT (6430649.58 5662506.59)
808576,POINT (6430101.62 5671842.22)
808577,POINT (6430081.63 5671843.6)
808987,POINT (6433076.1 5665713.96)
810499,POINT (6433124.31 5661921.51)
810501,POINT (6432699.73 5662234.43)
810556,POINT (6437773.09 5663530.79)
810507,POINT (6430977.79 5661126.28)
810560,POINT (6431130.04 5662611.79)
810561,POINT (6431122.82 5662600.67)
810562,POINT (6431128.24 5662625.69)
810640,POINT (6433330.72 5661851.2)
810677,POINT (6428796.45 5662350.69)
810844,POINT (6438158.32 5664374.37)
810846,POINT (6438116.55 5664420.9)
810848,POINT (6438102.47 5664436.71)
810850,POINT (6438092.55 5664447.73)
810852,POINT (6438084.27 5664456.89)
810854,POINT (6438091.16 5664463.37)
810897,POINT (6425925.49 5666044.03)
804642,POINT (6432812.01 5663590.09)
807429,POINT (6428121.78 5659560)
807433,POINT (6428239.25 5659249.46)
807435,POINT (6428243.37 5659252)
807441,POINT (6424592.9 5670657.56)
807443,POINT (6424589.13 5670667.4)
807445,POINT (6424585.52 5670677.46)
807447,POINT (6424581.78 5670687.44)
807449,POINT (6424578.04 5670697.49)
807451,POINT (6424574.49 5670707.45)
807453,POINT (6424570.66 5670718)
807455,POINT (6424566.76 5670728.75)
807457,POINT (6424564.06 5670735.9)
807463,POINT (6429534.73 5659732.74)
811372,POINT (6429765.68 5665972.42)
811403,POINT (6429031.67 5666217.59)
811404,POINT (6429038.69 5666212.89)
812356,POINT (6429735.26 5659636.45)
812358,POINT (6429694.49 5659701.33)
812386,POINT (6429249.18 5659466.52)
812388,POINT (6429261.9 5659469.72)
812390,POINT (6429294.9 5659445.51)
812392,POINT (6429305.47 5659448.76)
812396,POINT (6429270.32 5659442.62)
812398,POINT (6429226.38 5659430.26)
811359,POINT (6429146.83 5666099.4)
812035,POINT (6428283.84 5660328.58)
812036,POINT (6428254.23 5660327.71)
812037,POINT (6428240.06 5660325.88)
812038,POINT (6428217.2 5660323.87)
812039,POINT (6428217.21 5660304.97)
812040,POINT (6428217.8 5660280)
812041,POINT (6428218.48 5660269.96)
812042,POINT (6428230.02 5660270.01)
806418,POINT (6432371.9 5660679.45)
809280,POINT (6433851.63 5666216.3)
804968,POINT (6427790.7 5664112.26)
807485,POINT (6432966.58 5669417.84)
807487,POINT (6432954.22 5669421.79)
807498,POINT (6423971.09 5671598.73)
807502,POINT (6426693.34 5660225.28)
807504,POINT (6426701.47 5660230.59)
807540,POINT (6424600.25 5670653.74)
809431,POINT (6431454.47 5664485.01)
809433,POINT (6431473.9 5664477.88)
808925,POINT (6431102.89 5664913.87)
809470,POINT (6433030.75 5665587.77)
810567,POINT (6431262.24 5662541.77)
810568,POINT (6431333.78 5662511.35)
810572,POINT (6431374.42 5662563.3)
806101,POINT (6432601.05 5664427.74)
806104,POINT (6432614.99 5664504.69)
806105,POINT (6432605.42 5664424.98)
806121,POINT (6432656.43 5664415.21)
806122,POINT (6432691.58 5664409.12)
806123,POINT (6432695.33 5664428.47)
806124,POINT (6432710 5664405.32)
806135,POINT (6432669.59 5664508.88)
808931,POINT (6432380.98 5664759.05)
808932,POINT (6432377.69 5664766.48)
810701,POINT (6434723.59 5665101.67)
808312,POINT (6422569.07 5669506.74)
808323,POINT (6433389.03 5665647.77)
808578,POINT (6430062.2 5671845.35)
808593,POINT (6429443.12 5667893.44)
808580,POINT (6430043.17 5671846.61)
808581,POINT (6430023.38 5671848.15)
808582,POINT (6430012.11 5671826.41)
808583,POINT (6430106.86 5671801.07)
808598,POINT (6432747.77 5663195.38)
808599,POINT (6432752.93 5663189.38)
808603,POINT (6433085.35 5665769.24)
809441,POINT (6431650.83 5664294.06)
810944,POINT (6434398.85 5662198.75)
810945,POINT (6434365.9 5662236.33)
810946,POINT (6434340.09 5662265.4)
810947,POINT (6434313.18 5662295.78)
810948,POINT (6434290.46 5662321.33)
810949,POINT (6434258.18 5662357.57)
810950,POINT (6434219.97 5662401.49)
810951,POINT (6434181.05 5662443.89)
807837,POINT (6424533.83 5670629.32)
808081,POINT (6428740.09 5665553.2)
808940,POINT (6430238.5 5661182.59)
808946,POINT (6431903.08 5664627.03)
810952,POINT (6434148.42 5662480.29)
810953,POINT (6434127.43 5662504.2)
810954,POINT (6434089.32 5662546.91)
810955,POINT (6434072.4 5662566.07)
810957,POINT (6434042.4 5662596.59)
805645,POINT (6432787.6 5664990.8)
807871,POINT (6424534.95 5670636.52)
807873,POINT (6424528.94 5670652.89)
807875,POINT (6424525.45 5670662.88)
807877,POINT (6424521.74 5670672.94)
807879,POINT (6424518.14 5670683.1)
807881,POINT (6424514.4 5670693.02)
807883,POINT (6424506.41 5670714.8)
807885,POINT (6424530.65 5670632.45)
807887,POINT (6424529.92 5670634.7)
807889,POINT (6424501.08 5670712.98)
808190,POINT (6434448.51 5664674.69)
808193,POINT (6434515.17 5664698.89)
808194,POINT (6434511.75 5664697.25)
808195,POINT (6434507.41 5664706.43)
808063,POINT (6430992.53 5661511.78)
808065,POINT (6433041.87 5665615.7)
808067,POINT (6432958.64 5665403.21)
808074,POINT (6433829.9 5665729.28)
808076,POINT (6433814.42 5665743.92)
808107,POINT (6433872.58 5665687.81)
808108,POINT (6433887.24 5665674.63)
808109,POINT (6433901.04 5665662.19)
808110,POINT (6433915 5665649.79)
808112,POINT (6433943.09 5665624.96)
808113,POINT (6433967.81 5665604.64)
808114,POINT (6433982.17 5665591.76)
808115,POINT (6433994.44 5665581.1)
808116,POINT (6434001.23 5665575.46)
808117,POINT (6434007.87 5665569.4)
808118,POINT (6434022.92 5665555.98)
808120,POINT (6434043.31 5665539.15)
808025,POINT (6421156.88 5667888.05)
811033,POINT (6437750.23 5668225.41)
807238,POINT (6439344.19 5668250.87)
807254,POINT (6431484.34 5665083.56)
807268,POINT (6424913.71 5665593.98)
807830,POINT (6431964.96 5669789.07)
808199,POINT (6434499.01 5664720.47)
806152,POINT (6433624.14 5661863.86)
806153,POINT (6433620.15 5661851.69)
806156,POINT (6433642.36 5661859.33)
806158,POINT (6433591.29 5661838.02)
806159,POINT (6433566.11 5661818.85)
806160,POINT (6433565.33 5661814.97)
805647,POINT (6424686.65 5669724.2)
807775,POINT (6440067.42 5663816.73)
807784,POINT (6440369 5669583.33)
807786,POINT (6440370.86 5669584.11)
808280,POINT (6433366.46 5665671.46)
808282,POINT (6433323.45 5665714.33)
808288,POINT (6433267.89 5665726.96)
808293,POINT (6433157.62 5665752.58)
808295,POINT (6433316.61 5665707.2)
808606,POINT (6433049.69 5665781.35)
808707,POINT (6432310.48 5663777.44)
808754,POINT (6430282.74 5665493.5)
812340,POINT (6429353.84 5659358.07)
812043,POINT (6428220.04 5660232.25)
812044,POINT (6428220.45 5660223.09)
812045,POINT (6428230.14 5660221.22)
812046,POINT (6428266.7 5660222.66)
812047,POINT (6428220.94 5660208.15)
812048,POINT (6428220.9 5660200.31)
812049,POINT (6428314.36 5660328.87)
812050,POINT (6428327.5 5660317.85)
807977,POINT (6432535.33 5659469.85)
807979,POINT (6432513.5 5659463.97)
807981,POINT (6432507.25 5659466)
807983,POINT (6432504.8 5659448.3)
807985,POINT (6432511.71 5659447.76)
807987,POINT (6432472.66 5659453.78)
807989,POINT (6432478.75 5659469.98)
807991,POINT (6432478.37 5659447.86)
808200,POINT (6434501.02 5664721.42)
808201,POINT (6434498.28 5664727.45)
808203,POINT (6434525.87 5664769.16)
808322,POINT (6434601.09 5662922.24)
809104,POINT (6434711.62 5664413.52)
809840,POINT (6431723.34 5664972.28)
810597,POINT (6432569.88 5662799.08)
810629,POINT (6431297.23 5664008.55)
810631,POINT (6433625.6 5664101.68)
810633,POINT (6433616.31 5664037.97)
810635,POINT (6433583.62 5663960.49)
810636,POINT (6434841.28 5664502.01)
805843,POINT (6431348.68 5661433.51)
807476,POINT (6435493.94 5663982.87)
807477,POINT (6435510.26 5663972.14)
807478,POINT (6435564.71 5663941.73)
807479,POINT (6435561.8 5663935.72)
807480,POINT (6435474.79 5663907.94)
807481,POINT (6435498.08 5663949.06)
807483,POINT (6435557.22 5663938.46)
807488,POINT (6435553.16 5663916.96)
807491,POINT (6435551.27 5663912.98)
807494,POINT (6435549.52 5663909.82)
807495,POINT (6435577.77 5663894.21)
807496,POINT (6435621.97 5663877.81)
807577,POINT (6434431.32 5658188.98)
807578,POINT (6434441.04 5658121.47)
807579,POINT (6434430.67 5658195.02)
807580,POINT (6434437.58 5658084.3)
807582,POINT (6434448.59 5658040.67)
807583,POINT (6434447.84 5658010.06)
807584,POINT (6434454.03 5657973.08)
808488,POINT (6434031.81 5666079.18)
808495,POINT (6434047.71 5666055.38)
807993,POINT (6432506.59 5659448.38)
807995,POINT (6432534.25 5659457.57)
807997,POINT (6432534.66 5659462.79)
807999,POINT (6423013.51 5669348.23)
808001,POINT (6422941.3 5669377.32)
808003,POINT (6422780.54 5669381.94)
808005,POINT (6422607.69 5669372.74)
808007,POINT (6438658.15 5668336.48)
808055,POINT (6430065.98 5662530.18)
809310,POINT (6433778.66 5666332.29)
809392,POINT (6432043.19 5663711.86)
808491,POINT (6432338.47 5664470.85)
808493,POINT (6435225.07 5667446.8)
808501,POINT (6438206.61 5663434.4)
808502,POINT (6438176.98 5663427.85)
808503,POINT (6438167.49 5663425.9)
808504,POINT (6438153.5 5663416.29)
808592,POINT (6432568.01 5664574.22)
808613,POINT (6426616.52 5663192.47)
808616,POINT (6426632.67 5663224.78)
808590,POINT (6432558.09 5664567.38)
804568,POINT (6427790.76 5664107.06)
807419,POINT (6429683.47 5664776.08)
807421,POINT (6436507.8 5667673.5)
808941,POINT (6433955.51 5664662.41)
808943,POINT (6433978.47 5664723.86)
808945,POINT (6434037.11 5665024.82)
808972,POINT (6432502.43 5663288.91)
809070,POINT (6432670.51 5668920.41)
809076,POINT (6427421.99 5660555.63)
809077,POINT (6427425.24 5660551.34)
809079,POINT (6427434.58 5660513)
805691,POINT (6425891.84 5667878.91)
805692,POINT (6425911.95 5667811.66)
805695,POINT (6425923.06 5667738.7)
805696,POINT (6425856.83 5667765.62)
805697,POINT (6425846.02 5667770.48)
805698,POINT (6425876.6 5667844.91)
805699,POINT (6426040.2 5667666.1)
805700,POINT (6425871.44 5667828.3)
805701,POINT (6425970.18 5667804.65)
805702,POINT (6425899.82 5667784.62)
805703,POINT (6425833.87 5667743.07)
805704,POINT (6425871.16 5667720.76)
805705,POINT (6426013.41 5667734.2)
805706,POINT (6426048.93 5667678.2)
805707,POINT (6425863.67 5667810.94)
805708,POINT (6425954.2 5667850.96)
805709,POINT (6426040.62 5667661.68)
805710,POINT (6425899.8 5667707.64)
805711,POINT (6425904.6 5667907.9)
805712,POINT (6425944.36 5667883.36)
805713,POINT (6425948.48 5667892.37)
805714,POINT (6425941.83 5667991.68)
805716,POINT (6425948.13 5667690.42)
805717,POINT (6425849.81 5667730.67)
805718,POINT (6425884.27 5667862.38)
805719,POINT (6425885.52 5667752.66)
805720,POINT (6425915.78 5667933.13)
805721,POINT (6425990.91 5667682.98)
805722,POINT (6425994.35 5667757.31)
805723,POINT (6426025.99 5667718.67)
805724,POINT (6426019.28 5667694.08)
805725,POINT (6426010.55 5667674.26)
805726,POINT (6426059.7 5667647.53)
805727,POINT (6425869.56 5667829.14)
805728,POINT (6425863.79 5667762.55)
805729,POINT (6425938.12 5667731.89)
805730,POINT (6425957.67 5667840.5)
806631,POINT (6431154.08 5663453.5)
808245,POINT (6422706.98 5669428.97)
