SYMBOL_ROWU,RODZAJ_KOD,ZARUR_SREDNICA,ID_mpwik,Shape_Length,geometry
,1.0,,24047,230.35380728783602,"MULTILINESTRING ((6422548.33 5663865.97, 6422621.16 5663846.95, 6422717.61 5663822.29, 6422763.86 5663814.07, 6422772.29 5663812.62))"
,3.0,,24048,10.38383840411254,"MULTILINESTRING ((6422673.72 5663845.11, 6422683.76 5663842.46))"
N-2.25.1,2.0,,24146,5.986526538696798,"MULTILINESTRING ((6431666.04 5671379.5, 6431666.93 5671373.58))"
N-2.25.1,2.0,,24147,2.6191983504436247,"MULTILINESTRING ((6431667.98 5671366.58, 6431668.37 5671363.99))"
N-2.25.1,2.0,,24148,8.676203086419987,"MULTILINESTRING ((6431660.38 5671418.29, 6431661.6 5671409.7))"
N-2.25.1,2.0,,24149,17.40899192993431,"MULTILINESTRING ((6431661.6 5671409.7, 6431664.09 5671392.47))"
N-2.25.1,2.0,,24150,7.078311945765361,"MULTILINESTRING ((6431666.93 5671373.58, 6431667.98 5671366.58))"
W-10.3d,2.0,400.0,24151,12.226242268218991,"MULTILINESTRING ((6439099.71 5667732.48, 6439088.64 5667737.67))"
K-9,2.0,,23308,17.771733173327984,"MULTILINESTRING ((6427733.3 5660028.83, 6427716.69 5660035.15))"
K-9,2.0,,23309,15.289981472771501,"MULTILINESTRING ((6427747.74 5660023.81, 6427733.39 5660028.82, 6427733.3 5660028.83))"
K-9,2.0,,23310,15.663761682382923,"MULTILINESTRING ((6427747.74 5660023.81, 6427747.11 5660024.66, 6427734.32 5660029.12, 6427733.3 5660028.83))"
K-9,2.0,,23311,15.512954834149708,"MULTILINESTRING ((6427747.74 5660023.81, 6427746.71 5660023.66, 6427734.01 5660028.1, 6427733.3 5660028.83))"
K-9,2.0,,23312,14.409233150887655,"MULTILINESTRING ((6427760.62 5660017.35, 6427747.74 5660023.81))"
K-9,2.0,,23313,65.94014270565026,"MULTILINESTRING ((6428020.5 5659972.97, 6427992.34 5659978.68, 6427957.26 5659986.1, 6427955.91 5659986.15))"
K-9,2.0,,23314,9.94941617663164,"MULTILINESTRING ((6428030.43 5659972.35, 6428023.02 5659972.83, 6428020.5 5659972.97))"
K-9,2.0,,23315,60.428802734935985,"MULTILINESTRING ((6428090.52 5659965.96, 6428030.43 5659972.35))"
K-9,2.0,,23316,66.18618287626651,"MULTILINESTRING ((6427955.91 5659986.15, 6427928.67 5659989.42, 6427890.17 5659993.82))"
K-9,2.0,,23317,62.55541063746967,"MULTILINESTRING ((6427890.17 5659993.82, 6427827.72 5659997.45))"
K-9,2.0,,23318,13.021539847072424,"MULTILINESTRING ((6427827.72 5659997.45, 6427814.99 5660000.19))"
K-9,2.0,,23319,26.10598590412432,"MULTILINESTRING ((6427814.99 5660000.19, 6427789.18 5660004.11))"
K-9,2.0,,23320,31.482631428807416,"MULTILINESTRING ((6427789.18 5660004.11, 6427765.11 5660015.44, 6427760.62 5660017.35))"
O-25,2.0,,23574,98.6981677441797,"MULTILINESTRING ((6418124 5671873.28, 6418126.31 5671873.08, 6418185.76 5671868.1, 6418222.48 5671867.79))"
O-25,3.0,500.0,23575,7.568064481059068,"MULTILINESTRING ((6417867.11 5671932.03, 6417873.31 5671927.69))"
O-25,2.0,,23576,31.56292920533876,"MULTILINESTRING ((6417878.6 5671923.74, 6417903.59 5671904.46))"
O-25.13.17,1.0,400.0,23577,2.1367732681542457,"MULTILINESTRING ((6418444.7 5671868.05, 6418444.87 5671870.18))"
N-2.14.5b,2.0,,22690,11.976464420049785,"MULTILINESTRING ((6430058.07 5671256.03, 6430046.46 5671258.97))"
B-14,1.0,500.0,22949,37.63544074411329,"MULTILINESTRING ((6419982.12 5667561.98, 6420010.62 5667537.4))"
B-14,2.0,500.0,22950,63.07357687623145,"MULTILINESTRING ((6420010.62 5667537.4, 6420060.81 5667499.2))"
B-14.4,1.0,,22951,24.571662540059986,"MULTILINESTRING ((6420285.65 5667997.4, 6420295.86 5668019.75))"
B-14.4,3.0,,22952,5.876401960232957,"MULTILINESTRING ((6420319.87 5668073.93, 6420322.51 5668079.18))"
B-14.4,1.0,,22953,54.26494522992094,"MULTILINESTRING ((6420297.86 5668024.33, 6420303.84 5668037.55, 6420304.23 5668038.43, 6420314.04 5668060.53, 6420314.13 5668060.73, 6420319.87 5668073.93))"
B-14.4,1.0,,22954,67.83416167823901,"MULTILINESTRING ((6420254.73 5667928.12, 6420264.84 5667950.65, 6420264.85 5667950.67, 6420274.56 5667971.96, 6420274.77 5667972.47, 6420281.85 5667988.76, 6420282.3 5667990.09))"
B-14.3,1.0,,22955,21.712530944118413,"MULTILINESTRING ((6420052.55 5667479.12, 6420060.81 5667499.2))"
Brx-13.4d,1.0,,23138,140.62612962417103,"MULTILINESTRING ((6433886.74 5658256.58, 6433886.93 5658257.66, 6433887.44 5658258.18, 6433888.07 5658259.74, 6433888.05 5658262.92, 6433885.66 5658278.98, 6433882.17 5658297.7, 6433879.61 5658309.98, 6433875.77 5658326.49, 6433871.91 5658346.18, 6433868.27 5658364.39, 6433866.37 5658372.97, 6433862.79 5658386.34, 6433861.23 5658393.41, 6433861.26 5658394.07))"
Ł-4,2.0,,23144,53.72061801541991,"MULTILINESTRING ((6425823.44 5669007.13, 6425842.62 5669057.31))"
Ł-4,2.0,,23145,96.59438130661684,"MULTILINESTRING ((6425764.75 5668930.41, 6425823.44 5669007.13))"
Ł-4,2.0,,23146,58.39280122639704,"MULTILINESTRING ((6425702.94 5668840.09, 6425728.95 5668875.83, 6425737.4 5668887.23))"
Ł-4,2.0,,23147,34.10473867377506,"MULTILINESTRING ((6425668.92 5668791.46, 6425688.76 5668819.2))"
Ł-4,2.0,,23148,67.47305388058038,"MULTILINESTRING ((6425614.53 5668578.61, 6425586.62 5668640.04))"
Ł-4,2.0,,23149,69.33855724703773,"MULTILINESTRING ((6425586.62 5668640.04, 6425599.82 5668666.31, 6425617.28 5668702.23))"
Ł-4,2.0,,23150,41.18688685905503,"MULTILINESTRING ((6425655.59 5668749.83, 6425672.98 5668773.24, 6425680.1 5668782.93))"
Ł-4,2.0,,23151,35.56545093153724,"MULTILINESTRING ((6425622.79 5668708.9, 6425645.01 5668736.67))"
W-10.1e,2.0,,23688,50.91897690531063,"MULTILINESTRING ((6440288.91 5668160.11, 6440288.31 5668160.14, 6440238.47 5668162.54, 6440238.05 5668162.56))"
W-10.1e,2.0,,23689,53.403076614163695,"MULTILINESTRING ((6440238.05 5668162.56, 6440237.78 5668162.58, 6440208.29 5668164.89, 6440185.27 5668166.69, 6440184.81 5668166.73))"
W-10.5c,2.0,,23706,3.2457972829495554,"MULTILINESTRING ((6439881.99 5666875.24, 6439879.25 5666876.98))"
Brx-13.4,1.0,,22999,14.62337854314451,"MULTILINESTRING ((6433844.6 5658407.61, 6433859.16 5658406.25))"
Brx-13.4,2.0,,23000,3.3235673601080338,"MULTILINESTRING ((6433841.29 5658407.91, 6433844.6 5658407.61))"
O-25.4.18,1.0,,23076,140.7993300332106,"MULTILINESTRING ((6419534.51 5670418.76, 6419529.57 5670434, 6419518.49 5670471.82, 6419508.1 5670504.87, 6419496.18 5670527.7, 6419480.85 5670547.41))"
O-25.13.18,3.0,,23077,5.554574691278234,"MULTILINESTRING ((6418453.11 5671714, 6418451.69 5671719.37))"
O-25.13.18,1.0,,23078,25.691617309921142,"MULTILINESTRING ((6418451.69 5671719.37, 6418445.13 5671744.21))"
K-9.2f,2.0,,23154,32.22517338987864,"MULTILINESTRING ((6426803.95 5661387.78, 6426792.52 5661417.91))"
K-9.2f,1.0,,23155,57.63700547440002,"MULTILINESTRING ((6426770.3 5661478.56, 6426750.42 5661532.66))"
K-9.2f,2.0,,23156,30.428042986008034,"MULTILINESTRING ((6426780.77 5661449.99, 6426770.3 5661478.56))"
K-9.2f,2.0,,23157,34.16414641118347,"MULTILINESTRING ((6426792.52 5661417.91, 6426780.77 5661449.99))"
K-9.2c,1.0,,23158,80.91453577739813,"MULTILINESTRING ((6426790.23 5661464, 6426762.08 5661539.86))"
K-9.2c,2.0,,23159,26.379302492335757,"MULTILINESTRING ((6426799.33 5661439.24, 6426790.23 5661464))"
B-13.5,2.0,,25978,27.974104096447128,"MULTILINESTRING ((6422578.64 5667674.64, 6422553.13 5667686.12))"
B-13.5,2.0,,25979,18.02692430754045,"MULTILINESTRING ((6422553.13 5667686.12, 6422545.69 5667669.7))"
B-10.1,2.0,,25980,20.764409834208106,"MULTILINESTRING ((6420348.73 5668579.11, 6420352.29 5668574.89, 6420366.81 5668570.25))"
,1.0,,25981,7.923698631479782,"MULTILINESTRING ((6419968.13 5669147.38, 6419971.04 5669154.75))"
K-9.2c,2.0,,23166,43.00693199995493,"MULTILINESTRING ((6426814.32 5661398.93, 6426799.33 5661439.24))"
B-9.4a,2.0,,23299,13.47202286242702,"MULTILINESTRING ((6422615.26 5668069.02, 6422616.03 5668082.47))"
B-9.4a,2.0,,23300,5.582902471002354,"MULTILINESTRING ((6422616.03 5668082.47, 6422616.21 5668088.05))"
Brx-13.4,2.0,,23422,55.436202070651156,"MULTILINESTRING ((6433786.38 5658415.53, 6433841.29 5658407.91))"
,3.0,,25982,10.627558515371867,"MULTILINESTRING ((6419971.04 5669154.75, 6419974.61 5669164.76))"
B-10.1,2.0,600.0,23297,32.2211924734729,"MULTILINESTRING ((6420073.5 5668713.29, 6420076.28 5668710.76, 6420077.88 5668709.35, 6420088.74 5668700, 6420096.31 5668690.69))"
B-10.1,2.0,600.0,23298,31.365721736270807,"MULTILINESTRING ((6420096.31 5668690.69, 6420116.13 5668666.38))"
B-17,1.0,,24167,6.440931609566769,"MULTILINESTRING ((6419462.5 5666462.55, 6419467.8 5666466.21))"
N-2.14.2,2.0,,23554,0.9897979585579265,"MULTILINESTRING ((6429620.86 5671603.01, 6429621.17 5671602.07))"
B-22.5,2.0,,23354,20.320497041451905,"MULTILINESTRING ((6421551.64 5670414, 6421555.29 5670433.99))"
N-2.13.2g,2.0,,23704,35.98867182830188,"MULTILINESTRING ((6430129.13 5672136.19, 6430106.91 5672164.5))"
K-13.8,2.0,,24185,10.003144505139678,"MULTILINESTRING ((6427779.34 5658360.27, 6427773.04 5658352.5))"
K-13.8,2.0,,24186,27.712127309529,"MULTILINESTRING ((6427796.8 5658381.79, 6427779.34 5658360.27))"
K-13.8,2.0,,24187,36.18194301027265,"MULTILINESTRING ((6427819.97 5658409.58, 6427796.8 5658381.79))"
K-13.8,2.0,,24188,13.603830342462851,"MULTILINESTRING ((6427871.31 5658467.34, 6427862.32 5658457.13))"
K-13.8,2.0,,24189,35.74804190458621,"MULTILINESTRING ((6427895.27 5658493.87, 6427871.31 5658467.34))"
K-13.8,2.0,,24190,9.09793932749704,"MULTILINESTRING ((6427901.37 5658500.62, 6427895.27 5658493.87))"
K-13.8,2.0,,24191,35.5887692959968,"MULTILINESTRING ((6427926.59 5658525.73, 6427901.37 5658500.62))"
K-13.8,2.0,,24192,42.498256434566834,"MULTILINESTRING ((6427956.86 5658555.56, 6427926.59 5658525.73))"
Bry-3,3.0,,22683,13.39834318110107,"MULTILINESTRING ((6437348.42 5657584.27, 6437355.02 5657595.93))"
Bry-3,1.0,,22684,80.9139671754084,"MULTILINESTRING ((6437355.02 5657595.93, 6437372.4 5657630.93, 6437372.69 5657631.48, 6437391.62 5657668.09))"
Bry-3,3.0,,22685,3.359315406267962,"MULTILINESTRING ((6437300.73 5657504.42, 6437302.82 5657507.05))"
Bry-3,3.0,,22686,16.35910144212944,"MULTILINESTRING ((6437302.82 5657507.05, 6437311.43 5657520.96))"
Bry-3,1.0,,22687,19.84849868383638,"MULTILINESTRING ((6437311.43 5657520.96, 6437321.16 5657538.26))"
Bry-3,1.0,,22688,27.208479084634682,"MULTILINESTRING ((6437279.88 5657463.45, 6437277.76 5657466.03, 6437290.07 5657486.48))"
K-9,2.0,,23424,9.698680322648071,"MULTILINESTRING ((6427369.82 5660743.92, 6427365.92 5660752.8))"
K-9,2.0,,23425,28.884056323490064,"MULTILINESTRING ((6427417.86 5660617.22, 6427417.27 5660617.56, 6427393.38 5660631.28, 6427392.81 5660631.6))"
K-9,2.0,,23426,2.7182531152897766,"MULTILINESTRING ((6427419.26 5660614.89, 6427417.86 5660617.22))"
K-9,2.0,,23427,22.77404744738245,"MULTILINESTRING ((6427335.02 5660706.66, 6427334.47 5660707.03, 6427316.41 5660718.86, 6427315.97 5660719.14))"
K-9,2.0,,23428,36.98156549299599,"MULTILINESTRING ((6427367.23 5660688.49, 6427366.66 5660688.82, 6427335.59 5660706.34, 6427335.02 5660706.66))"
K-9,2.0,,23429,36.6966592222289,"MULTILINESTRING ((6427350.42 5660655.87, 6427350.71 5660656.45, 6427366.94 5660687.92, 6427367.23 5660688.49))"
K-9,2.0,,23430,48.84786581102424,"MULTILINESTRING ((6427392.81 5660631.6, 6427392.25 5660631.93, 6427350.96 5660655.55, 6427350.84 5660655.6, 6427350.42 5660655.87))"
K-7,3.0,,23449,6.730505181634839,"MULTILINESTRING ((6424749.46 5662022.67, 6424751.05 5662029.21))"
K-7,1.0,,23450,57.593350760382606,"MULTILINESTRING ((6424751.05 5662029.21, 6424753.78 5662036.58, 6424759.92 5662043.67, 6424774.74 5662054.73, 6424778.6 5662058.01, 6424784.1 5662062.56, 6424790.88 5662069.44))"
K-7,3.0,,23451,23.768742199792804,"MULTILINESTRING ((6425625.52 5662526.21, 6425628.41 5662526.16, 6425637.94 5662524.94, 6425648.79 5662521.89))"
K-7,3.0,,23452,22.380879476676355,"MULTILINESTRING ((6425603.98 5662521.55, 6425608.08 5662523.61, 6425618.43 5662526.33, 6425625.52 5662526.21))"
K-7,1.0,,23453,88.60210718218896,"MULTILINESTRING ((6425170.74 5662210.9, 6425177.02 5662209.15, 6425200 5662202.63, 6425207.29 5662201.6, 6425215.18 5662201.97, 6425223.89 5662203.65, 6425233.59 5662206.32, 6425255.93 5662215.1))"
K-7,1.0,,23454,11.469315484133284,"MULTILINESTRING ((6424715.86 5661463.28, 6424709.99 5661469.13, 6424707.75 5661471.39))"
,3.0,,22956,13.007728471707818,"MULTILINESTRING ((6424208.62 5664590.79, 6424209.61 5664577.82))"
N-2.13.2g,3.0,,22660,27.436107595383703,"MULTILINESTRING ((6430287.05 5671850, 6430290.79 5671822.82))"
Ł-4.2,2.0,,22766,48.214935445171385,"MULTILINESTRING ((6425920.78 5669110.53, 6425890.9 5669148.37))"
N-2.13.2g,3.0,,22662,18.650737250513895,"MULTILINESTRING ((6430359.96 5671719.68, 6430343.4 5671728.26))"
Ł-4.2,2.0,,22765,4.981214710816054,"MULTILINESTRING ((6425923.68 5669106.48, 6425920.78 5669110.53))"
Ł-4.2,2.0,,22767,60.21920125744519,"MULTILINESTRING ((6425890.9 5669148.37, 6425853.39 5669195.48))"
S-11,2.0,,22768,7.190340743177016,"MULTILINESTRING ((6424655.84 5665101.83, 6424662.87 5665100.32))"
S-11,2.0,,22769,4.384620850492653,"MULTILINESTRING ((6424662.87 5665100.32, 6424667.19 5665099.57))"
Brx-12.8c,1.0,,22888,40.328228196198,"MULTILINESTRING ((6433773.13 5659496.39, 6433770.37 5659515.04, 6433769.48 5659520.59, 6433769.33 5659521.82, 6433769.45 5659523.11, 6433769.78 5659524.33, 6433770.44 5659525.42, 6433772.06 5659526.28, 6433773.46 5659526.54, 6433774.61 5659526.38, 6433780.89 5659525.36))"
Brx-12.8c,3.0,,22889,5.780700649147369,"MULTILINESTRING ((6433774.15 5659490.7, 6433773.13 5659496.39))"
Brx-12.8d,2.0,,22890,19.510243462998847,"MULTILINESTRING ((6433865.82 5659504.32, 6433884.18 5659497.72))"
,3.0,,22957,11.59999999947332,"MULTILINESTRING ((6424199.33 5664698.3, 6424201.25 5664686.86))"
W-10.5d,2.0,,22910,38.15442831481727,"MULTILINESTRING ((6439428.35 5667220.83, 6439459.87 5667199.33))"
,3.0,,22958,5.675077091745163,"MULTILINESTRING ((6424192.6 5664800.68, 6424193.23 5664795.04))"
,3.0,,22959,5.677411381886706,"MULTILINESTRING ((6424182.24 5664920.66, 6424182.53 5664914.99))"
,3.0,,22960,6.5347838528451465,"MULTILINESTRING ((6424177.71 5665035.58, 6424177.96 5665029.05))"
B-10.1e,2.0,,22961,41.77234417707011,"MULTILINESTRING ((6419838.1 5668796.52, 6419841.35 5668805.29, 6419852.2 5668835.84))"
D-1.1.1,1.0,,23212,5.8412669856236805,"MULTILINESTRING ((6438399.52 5671185.09, 6438403.22 5671180.57))"
D-1.6,1.0,,23213,98.10835832879368,"MULTILINESTRING ((6439202.62 5670883.26, 6439129.26 5670857.05, 6439117.2 5670855.3, 6439109.19 5670854.89))"
Okn-1.2a,1.0,,22780,8.064951904137391,"MULTILINESTRING ((6436906.69 5666940.24, 6436909.97 5666939.11, 6436913.78 5666936.54))"
Okn-1.2a,1.0,,22781,65.63945939093168,"MULTILINESTRING ((6436964.92 5666860.75, 6436968.22 5666854.95, 6436972.71 5666850.23, 6436978.26 5666844.67, 6436979.93 5666844.54, 6436988.61 5666847.69, 6436989.91 5666846.97, 6436997.24 5666832.79, 6437003.04 5666821.64, 6437003.76 5666820.17, 6437004.86 5666818.46))"
W-1.11,1.0,,22926,27.273258213504782,"MULTILINESTRING ((6434038.46 5670044.65, 6434028.83 5670036.02, 6434014.6 5670034.23))"
W-1.11,1.0,,22927,50.173081520303164,"MULTILINESTRING ((6434005.7 5670029.35, 6434004.09 5670024.7, 6434000.92 5670018.35, 6433996.05 5670007.03, 6433992.13 5669992.21, 6433987.27 5669982.9))"
W-1.11,1.0,,22928,13.472509046313215,"MULTILINESTRING ((6434071.68 5670069.98, 6434061.06 5670061.69))"
,3.0,,22929,7.037762428065191,"MULTILINESTRING ((6434577.97 5669842.47, 6434574.46 5669836.37))"
,1.0,,22930,11.187437223289916,"MULTILINESTRING ((6434565.06 5669820.07, 6434560.06 5669813.01, 6434558.38 5669811.11))"
Brx-10,1.0,,23139,7.479739299800848,"MULTILINESTRING ((6435054.11 5659634.74, 6435053.34 5659642.18))"
Brx-10,1.0,,23140,16.910875473621616,"MULTILINESTRING ((6435053.34 5659642.18, 6435052.62 5659648.85, 6435052.35 5659651.52, 6435051.59 5659659))"
Brx-2.4ba,1.0,,23141,19.388001668423662,"MULTILINESTRING ((6435286.63 5660293.02, 6435288 5660295.46, 6435279.59 5660309.76))"
,1.0,,25718,41.878259697896276,"MULTILINESTRING ((6437480.79 5659994.1, 6437494.46 5660022.33, 6437501.35 5660030.27))"
,1.0,,25719,17.103933686697403,"MULTILINESTRING ((6437507.84 5660014.03, 6437503.59 5660022.44, 6437502.53 5660025.77, 6437501.47 5660029.82))"
,3.0,,25720,11.93191099544723,"MULTILINESTRING ((6437514.53 5660004.15, 6437507.84 5660014.03))"
,1.0,,25721,143.99147396142823,"MULTILINESTRING ((6437501.35 5660030.27, 6437499.78 5660075.1, 6437498.91 5660100.38, 6437497.02 5660152.69, 6437496.22 5660174.17))"
,1.0,,25722,14.753457221807404,"MULTILINESTRING ((6437545.66 5659863.58, 6437533.49 5659855.24))"
,1.0,,25723,148.21040420971408,"MULTILINESTRING ((6437533.49 5659855.24, 6437488.38 5659923.24, 6437474.75 5659944.94, 6437471.71 5659956.05, 6437471.44 5659967.43, 6437472.63 5659977.48, 6437475.54 5659984.89))"
,1.0,,25724,145.00080306145952,"MULTILINESTRING ((6437608.23 5659731.68, 6437606.51 5659740.55, 6437574.23 5659792.14, 6437533.49 5659855.24))"
,3.0,,25725,8.884548384112428,"MULTILINESTRING ((6437607.57 5659722.82, 6437608.23 5659731.68))"
,1.0,,25726,273.332160388178,"MULTILINESTRING ((6437642.76 5659469.35, 6437595.66 5659519.75, 6437593.94 5659522.66, 6437592.62 5659526.23, 6437595.53 5659568.04, 6437600.16 5659633.52, 6437602.54 5659665.4, 6437607.57 5659722.82))"
,1.0,,25727,43.19528215007159,"MULTILINESTRING ((6437642.76 5659469.35, 6437675.06 5659498.03))"
,1.0,,25728,567.6551905304585,"MULTILINESTRING ((6437950.14 5658995.56, 6437897.01 5659088.69, 6437884.52 5659110.5, 6437818.91 5659224.37, 6437789.7 5659276.02, 6437754.77 5659342.27, 6437746.31 5659355.39, 6437737.63 5659366.82, 6437663.12 5659447.26, 6437642.76 5659469.35))"
,3.0,,25729,13.081964683870694,"MULTILINESTRING ((6437956.61 5658984.19, 6437950.14 5658995.56))"
,1.0,,25730,7.791328513549144,"MULTILINESTRING ((6438082.64 5658760.84, 6438089.66 5658764.22))"
,1.0,,25731,12.892199191463789,"MULTILINESTRING ((6438089.06 5658749.66, 6438082.64 5658760.84))"
,3.0,,25732,8.48981743014484,"MULTILINESTRING ((6438089.66 5658764.22, 6438096.75 5658768.89))"
,3.0,,25733,8.21133363139189,"MULTILINESTRING ((6438093.08 5658742.5, 6438089.06 5658749.66))"
,1.0,,25734,256.46118909556634,"MULTILINESTRING ((6438082.64 5658760.84, 6438065.94 5658790.1, 6438043.92 5658828.92, 6438023.08 5658865.3, 6438005.16 5658897.25, 6437967.06 5658966.26, 6437956.61 5658984.19))"
,1.0,,25735,213.49788514296853,"MULTILINESTRING ((6438100.54 5658843.76, 6438084.66 5658871.15, 6438032.14 5658966.93, 6437996.69 5659030.29))"
,1.0,,25736,8.988882021639672,"MULTILINESTRING ((6438109.5 5658843.04, 6438100.54 5658843.76))"
Ł-30,2.0,,24551,15.406868598499814,"MULTILINESTRING ((6422896.97 5664563.04, 6422896.51 5664547.64))"
Ł-30,2.0,,24552,21.74937470338905,"MULTILINESTRING ((6422898.1 5664584.76, 6422896.97 5664563.04))"
Ł-30,2.0,,24553,44.328343076912326,"MULTILINESTRING ((6422896.51 5664547.64, 6422852.19 5664548.5))"
Ł-30,2.0,,24554,4.040445520020265,"MULTILINESTRING ((6422852.19 5664548.5, 6422848.15 5664548.56))"
Ł-30,2.0,,24555,5.588058697014422,"MULTILINESTRING ((6422898.4 5664590.34, 6422898.1 5664584.76))"
Ł-30,2.0,,24556,18.974975625853798,"MULTILINESTRING ((6422923.9 5664612.09, 6422909.46 5664599.78))"
Ł-30,2.0,,24557,12.540787110313065,"MULTILINESTRING ((6422907.94 5664598.48, 6422902.2 5664593.59, 6422898.4 5664590.34))"
,1.0,,24561,0.8723531395623609,"MULTILINESTRING ((6439175.84 5671665.35, 6439176.61 5671664.94))"
,1.0,,24571,125.65322405557033,"MULTILINESTRING ((6440384.54 5665530.29, 6440415.15 5665545, 6440415.5 5665545.17, 6440460.97 5665567.04, 6440497.72 5665584.87))"
bb/5/V,1.0,,24572,34.21757589305642,"MULTILINESTRING ((6439239.86 5664750.23, 6439267.66 5664730.28))"
,3.0,,24623,22.019309707275397,"MULTILINESTRING ((6436422.81 5671581.61, 6436402.75 5671590.69))"
,1.0,,24624,39.344272472813245,"MULTILINESTRING ((6436402.75 5671590.69, 6436385.57 5671598.3, 6436385.08 5671598.48, 6436366.23 5671605.26))"
Bry-12,2.0,600.0,25611,27.698509473775786,"MULTILINESTRING ((6432754.96 5659749.98, 6432755.59 5659750.1, 6432764.08 5659753.3, 6432780.86 5659759.77))"
Bry-12,2.0,600.0,25612,6.884445152181724,"MULTILINESTRING ((6432735.57 5659739.84, 6432737.53 5659740.89, 6432741.74 5659742.89))"
Bry-12,2.0,600.0,25613,11.347599177274914,"MULTILINESTRING ((6432780.86 5659759.77, 6432790.85 5659763.62, 6432791.4 5659763.95))"
Bry-12,2.0,600.0,25614,4.011994515911505,"MULTILINESTRING ((6432702.99 5659722.98, 6432706.55 5659724.83))"
Bry-12,2.0,600.0,25615,8.265119177676912,"MULTILINESTRING ((6432747.74 5659746, 6432754.4 5659749.48, 6432754.96 5659749.98))"
O-25.2,1.0,,25286,40.13835322970967,"MULTILINESTRING ((6420131.22 5671762.11, 6420170.97 5671767.68))"
O-25.2,1.0,,25287,214.84641478080593,"MULTILINESTRING ((6420238.62 5671580.85, 6420294.48 5671590.23, 6420319.33 5671594.38, 6420341.49 5671600.34, 6420369.15 5671605.67, 6420400.84 5671609.06, 6420426.45 5671618.36, 6420448.57 5671623.79))"
O-53,1.0,,25288,8.711503283871195,"MULTILINESTRING ((6427753.8 5670300.65, 6427749.35 5670302.69, 6427747.03 5670305.72))"
O-54,1.0,,25289,31.217347968222022,"MULTILINESTRING ((6427866.52 5670300.54, 6427866.89 5670284.02, 6427866.67 5670280.4, 6427866.29 5670269.34))"
B-10,2.0,,25413,39.76567048792436,"MULTILINESTRING ((6420169.61 5669125.73, 6420170.42 5669125.46, 6420207.88 5669114.93))"
B-10,2.0,,25414,24.35818137711554,"MULTILINESTRING ((6420207.88 5669114.93, 6420231.29 5669108.2))"
B-10,1.0,,25415,38.828028693217014,"MULTILINESTRING ((6420089.6 5669155.33, 6420107.14 5669148.11, 6420125.68 5669140.99))"
B-10,2.0,,25416,26.333079483307806,"MULTILINESTRING ((6420256.81 5669100.12, 6420257.62 5669099.88, 6420281.76 5669091.7))"
B-10,2.0,,25417,20.8525432861142,"MULTILINESTRING ((6420236.93 5669106.41, 6420237.74 5669106.19, 6420255.96 5669100.42, 6420256.81 5669100.12))"
K-9,2.0,,25418,3.369820925297857,"MULTILINESTRING ((6427450.9 5660218.45, 6427451.34 5660218.9, 6427452.44 5660221.41))"
K-9,2.0,,25419,19.55817987465678,"MULTILINESTRING ((6427483.87 5660173.55, 6427472.37 5660189.37))"
K-9,2.0,,25420,13.31859602151505,"MULTILINESTRING ((6427491.76 5660162.82, 6427483.87 5660173.55))"
K-9,2.0,,25421,11.515771792988392,"MULTILINESTRING ((6427531.56 5660116.33, 6427524.05 5660125.06))"
K-9,2.0,,25422,8.962510809312521,"MULTILINESTRING ((6427512.62 5660138.36, 6427506.77 5660145.15))"
K-9,2.0,,25423,7.44280861000221,"MULTILINESTRING ((6427496.51 5660157.09, 6427491.76 5660162.82))"
K-9,2.0,,25424,2.794065139104431,"MULTILINESTRING ((6427515.69 5660134.78, 6427513.87 5660136.9))"
K-9,2.0,,25425,3.5956223378795515,"MULTILINESTRING ((6427498.85 5660154.36, 6427496.51 5660157.09))"
K-9,2.0,,25426,22.655856651685014,"MULTILINESTRING ((6427464.28 5660200.18, 6427451.1 5660218.01, 6427450.9 5660218.45))"
K-9,2.0,,25427,6.197709254398103,"MULTILINESTRING ((6427505.51 5660146.62, 6427501.47 5660151.32))"
B-1.7,2.0,1000.0,27122,22.216626656044863,"MULTILINESTRING ((6424106.85 5669852, 6424085.86 5669859.28))"
B-1.7,2.0,1000.0,27123,23.65989856338945,"MULTILINESTRING ((6424186.54 5669800.26, 6424169.76 5669816.94))"
B-5,3.0,,27130,5.908544660581645,"MULTILINESTRING ((6423070.17 5671001.77, 6423065.14 5671004.87))"
B-5,3.0,,27131,8.85856083093439,"MULTILINESTRING ((6423077.71 5670997.12, 6423070.17 5671001.77))"
B-13.9,2.0,,27138,62.67319841817705,"MULTILINESTRING ((6421986.66 5666034.99, 6422043.79 5666060.76))"
W-10.4,2.0,,27139,2.067123605304027,"MULTILINESTRING ((6439184.98 5666948.35, 6439183.59 5666946.82))"
W-10.4,2.0,,27141,3.235567956551799,"MULTILINESTRING ((6439187.15 5666950.75, 6439184.98 5666948.35))"
Brx-13,1.0,,27142,115.24040987610573,"MULTILINESTRING ((6434016 5658034.41, 6434028.94 5658039.74, 6434048.72 5658047.6, 6434062.11 5658052.72, 6434074.73 5658058.2, 6434083.16 5658061.57, 6434086.42 5658063.25, 6434112.76 5658076.82, 6434120.17 5658081.05, 6434121 5658081.53))"
Brx-13,3.0,,27143,5.277544437776099,"MULTILINESTRING ((6434011.21 5658032.2, 6434012.33 5658032.79, 6434016 5658034.41))"
Brx-13,3.0,,27144,6.057986464376506,"MULTILINESTRING ((6434121 5658081.53, 6434126.24 5658084.57))"
